premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
"This project, called Partners for Justice is a cooperative venture among the five LSC programs, LATIS, the Appleseed Justice Center, the South Carolina Bar Pro Bono Program, and 46 human services agencies.",This project has not been very successful.,1,standard,1,1,1
1) Increasing penetration of alternative modes of communication,Everyone just uses letters.,2,standard,2,2,1
"As for challenges, I am currently looking for a word that can be cut into two successively smaller forms.","I have taken an interest in linguistics, since I took an introductory class last year.",1,standard,1,1,1
"The town of Alaior, a mass of white houses clustered on a low hill, looks at a distance like an Arab or Andalusian village.",Alaior has 100 white houses.,1,standard,1,1,1
"We look forward to a national debate on the merits of what we have recommended, and we will participate vigorously in that debate.",There's no point in debating this topic.,2,standard,2,2,1
"Singel was once the outer barrier for the medieval city, but as the city expanded, Herengracht (Gentleman's Canal), Keizersgracht (Emperor's Canal), and Prinsengracht (Princes' Canal) enlarged the web.",Singel was an inner city.,2,standard,2,1,0
"If the initial expansion is exponential, then slows to linear, as in the inflationary hypothesis or perhaps in this purely quantum approach, then the particle-horizon problem may disappear.",The math for an exponential initial expansion is complex.,1,standard,1,1,1
"In Santa Fe, where the Hispanic heritage and population remain considerable, the new pseudo-Spanish names are more apt to be correct than in, say, California or Tucson.",Everyone in Santa Fe has an American name.,2,standard,2,1,1
"The estimates derived from the long-term exposure studies, which account for a major share of the benefits in the Base Estimate, are not affected.",The estimates all look at people who are exposed just once.,2,standard,2,1,1
yeah you you must've had a cordless,The one you had was definitely a corded version only.,2,standard,2,2,0
"Search for condescension, sentimentality, irony (with separate options for intentional and unintentional), pandering, obscurantism, and puns;",There is only one type of irony.,2,standard,2,1,0
"When I pull, when he pulls the canopy for me to start getting him out, he points to two instruments on the left side of the aircraft that had actually melted during the flight.",There were instruments in the aircraft that melted.,0,standard,0,1,1
one of the benefits we get of course is travel,Traveling is my favorite part of it.,1,standard,1,1,1
"The English speech is already overburdened with outlandish words that ought never to have been taken in, and ought even now to be turned out.",Experts have identified fifty different words that should not be part of the language.,1,standard,1,1,2
A cavalier is tied to his steed through Latin caballus `horse.,There are three different breeds of horses popular among cavaliers.,1,standard,1,1,0
"And, uh, they moved downtown and, there was, uh, and it's still like this in Augusta, this big street downtown called Broad Street, and it really was just this broad street in a downtown area.",They went downtown to the main street.,0,standard,0,1,1
"So Granny got up, and she kind of walked down the steps off the porch and she was walking up towards the road and she then just stood there.",Granny walked 100 feet from the house.,1,standard,1,1,2
The system also chose passengers at random to receive additional security scrutiny.,All passengers just get to walk through without an issue.,2,standard,2,1,1
"I cannot think why you should trouble to put yourself on your defence,   she discouraged him.","Encouraging this, she had found many reasons as to why one would trouble themselves to defend you.",2,standard,2,1,1
Your gift is important to the celebration of our 85th season.,We do not care about your gift at all.,2,standard,2,1,1
My gender is interesting but really not the subject of the story here.,The story covers subject matter not based entirely on gender.,0,standard,0,1,1
Mine is the safe and easy way.,My way is the most difficult.,2,standard,2,1,0
"The First Wives Club, a revenge-comedy about three abandoned wives, grossed more on its first weekend than any other women's film in history.","First Wives Club is a happily-ever-after, romance movie about the enduring love of marrying your first boyfriend.",2,standard,2,1,1
It is the duty of a CIO to manage expectations and help ensure that all members of a CIO organization have a clear understanding of their responsibilities.,The CIO has no idea what the responsibilities of members are and isn't responsible for informing them.,2,standard,2,1,1
But I do not believe any such algorithmic tool can be complete.,These tools work flawlessly under any circumstances.,2,standard,2,2,0
"By the time he entered his sixties, in 1895, Skeat gave the impression that he was beginning to take these matters a little less",As Skeat entered his sixties he gave off no indication that he was thinking about anything.,2,standard,2,1,1
so um  we usually meet like at my uncle's cottage in the um at the lake and uh make a couple days of it,We go to the cottage for a couple of days.,0,standard,0,1,1
with the others we've either with some friends done a a sort of Mother's Day out kind of thing where they took turns,Some friends celebrated Mother's Day.,0,standard,0,1,1
"Just east of the Star Ferry terminal, you'll come to City Hall.",City Hall is 2 blocks east of the terminal.,1,standard,1,1,1
"Rational expectations grew, in part, out of an attempt to understand actual trading on stock exchanges.",People were trying to learn about trading on stock exchanges.,0,standard,0,1,1
"Police announced that they have ruled out JonBenet Ramsey's half-brother and half-sister as suspects in her murder, evidently because both were out of town when the crime was committed.",Jon Benet Ramsey's half-brother was not in town when the murder was committed.,0,standard,0,1,1
Even though I don't see how he could have expected me to have it done.,I don't understand why he thought i would finish it.,0,standard,0,1,1
The equally whimsical nature of the  definitions' defies description.,There are seventeen different definitions given.,1,standard,1,1,0
"Police announced that they have ruled out JonBenet Ramsey's half-brother and half-sister as suspects in her murder, evidently because both were out of town when the crime was committed.",Jon Benet Ramsey's half-sister has a strong alibi for the fact that she was out of town when the crime was committed.,1,standard,1,1,1
"The staff is working on a program to increase the numbers of flamingos in the US Virgin Islands, and you will find a small flock here successfully breeding each year.",The staff works to increase how many flamingos are on the island so they can recover from near extinction.,1,standard,1,1,1
Prudie agrees there is something tacky about being seen chewing gum.,Prudie thinks highly of people who chew bubble gum.,2,standard,1,1,1
besides i probably would look at something uh maybe a a V six,I am thinking of looking at a V6.,0,standard,2,1,1
"To assist you with your contribution, please feel free to call Kathy Dannels, Director of Development, at 924-6770 ext.",Kathy Dannels answers calls promptly,1,standard,1,1,2
"The most common cause during toddlerhood and the preschool years is repeated otitis media, or middle ear infection.",Otitis media is incredibly rare during a child's preschool years.,2,standard,2,1,1
But the question cannot even be asked when the details are mislaid.,You can't answer the question when the details are not laid out properly.,0,standard,0,1,1
"She was a big-haired brunette with a fleshy face, full lips, and large teeth.",She liked to wear red lipstick and red clothes.,1,standard,1,1,1
Little is known of the earliest Stone Age inhabitants of Europe's southwestern extremity.,PEople didn't move to Europe until 1000 years after the Stone Age.,2,standard,1,1,1
It would not explode without the trigger.,There's no trigger to pull.,2,standard,2,1,0
um there's nothing wrong with a parent gifting everything she has to uh to uh to an individual like uh like like you,Parents should just keep everything they have and not share it.,2,standard,2,1,1
"Anyway it got up to, we had about uh, ah, I don't remember the numbers.",I know the exact numbers for everything,2,standard,2,1,2
Other advisers have echoed this concern.,All of the advisers unanimously agreed that there was nothing to be worried about.,2,standard,2,1,1
"Pitt, who watched the scene from the quarter-deck rail, tells us that his lordship was as grave as a parson at a hanging.",Pitt witnessed how his lordship was serious during the scene.,0,standard,2,1,1
"That was, that was a pretty scary day.",It was a relaxing day.,2,standard,2,1,1
The equally whimsical nature of the  definitions' defies description.,The definitions are actually quite dry and non descriptive.,2,standard,2,2,0
John Horgan's review of Richard Dawkins' Climbing Mount Impossible (The Mystery of Life) is interesting.,Richard Dawkins wrote a book called Climbing Mount Impossible (The Mystery of Life).,0,standard,0,1,1
"For a brief summary of these routines and the reasons why the intercepts were not properly digested, see Graham Allison and Philip Zelikow, Essence of Decision, 2d ed.",The intercepts were handled perfectly.,2,standard,2,1,2
So why does Gates produce at such a frantic pace?,Why does Gates produce at such a slow pace?,2,standard,2,1,0
"And so she sat back down, and, you know, they were still chatting, and they could still see this person, and this person was walking really, really fast.",She kept talking.,0,standard,0,0,1
"After repeatedly demanding that Sudan stop supporting terrorist groups, in 1993 the U.S. government designated the country a state sponsor of terrorism.",Sudan supported terrorists with cash payments and training.,1,standard,1,1,2
A few hundred heroic troops under Leonidas of Sparta delayed the enormous Persian army at the pass of Thermopylae long enough for the Athenians to be evacuated to the island of Salamis.,The Spartans defeated the Persians at Thermopylae.,2,standard,2,2,1
"Well, well, maybe he'll not find me quite so easy to grasp as he imagines.",I may not be as easy to grab as he thinks.,0,standard,0,1,1
We will recap it briefly here.,We will recap the events from Monday to Wednesday only.,1,standard,1,1,1
uh-huh how do you feel the newspapers there in Colorado Springs treats local interest news,What do you think about national newspapers and their global coverage?,2,standard,2,1,1
"In other words, when households' existing assets increase in value, people can save less from current income and still achieve their wealth-income target.",A household's existing assets have no bearing on the amount of money from income that needs to be saved.,2,standard,2,1,1
"And, therefore, the state was not responsible for these private persons denying  social rights  to black citizens.",The private persons were white.,1,standard,1,1,1
"In this hybrid, the CEO assigns central control to a corporate CIO and supporting CIO organization, while delegating specific authority to each business unit for managing its own unique information management requirements.",In hybrid organizations the CEO maintains direct central control of the organization.,2,standard,2,1,1
He turned in appeal to Lord Julian.,He wanted to ask Lord Julian to spare his wife.,1,standard,1,1,2
"The Islamist movement, born about 1940, is a product of the modern world, influenced by Marxist-Leninist concepts about revolutionary organization.",The Islamist movement was originally founded as an organization for social mobilization.,1,standard,1,1,1
And then once you get everything entered you can go on from there.,You should stop right now.,2,standard,2,1,1
Delivering it repeatedly did not make it more effective.,It didn't make it any more effective when we delivered it to the White House.,1,standard,1,1,0
"And I was like OK, and that was it!",I said no and it dragged on and on.,2,standard,2,1,1
"That girl, there.  He flung out a bare arm to point to her.",He didn't have any arms so he asked someone else to point to the girl.,2,standard,2,1,1
"Four of the 9/11 attackers were pulled into secondary border inspection, but then admitted.",They received extra inspections because they wore funny looking hats.,1,standard,1,1,1
"Of course, if we could not solve our chosen ways to make livings, we would be dead.","We have to figure out how to make livings, in order to survive.",0,standard,0,1,1
"Some o' them dawcocks may believe that tale.  He jerked a contemptuous thumb towards the men in the waist, whose ranks were steadily being increased by the advent of others from the forecastle.",Some people believed the tale that the princess had been eaten by a dragon.,1,standard,1,1,0
Employer entity contributions to social insurance programs.,Employers keep their money to themselves.,2,standard,2,2,1
The shortage of skilled IT workers in the current market environment is often a major reason for leading organizations to outsource.,There aren't enough IT workers because they all went to India.,1,standard,1,1,1
Your name or other inscription of your choice will be engraved on a plaque and.,Your message is engraved on the plaque if you donate more than $100.,1,standard,1,1,1
I don't want to go into the Third SS that's Third Strategic Support Squadron.,I don't want to be part of the Third SS.,0,standard,0,1,1
"702/369-1540) the oldest coffeehouse in Las Vegas and, according to some, still the best in all its Bohemian glory.",One Vegas coffee house was built in 1940.,1,standard,2,1,1
"As a result, neither the U.S. nor the Saudi people appreciated all the dimensions of the bilateral relationship, including the Saudi role in U.S. strategies to promote the Middle East peace process.",The Saudis and the US worked together.,0,standard,2,1,1
22 Despite these strict legislated standards'with wage levels updated from time to time'widespread violations in apparel workplaces have become commonplace in the 1990s.,All apparel industries and shops were permanently closed in 1980.,2,standard,2,1,1
"As a member of the law school's __, I know you are aware of our progress.",No one belongs to the law school.,2,standard,2,1,1
"And, therefore, the state was not responsible for these private persons denying  social rights  to black citizens.",Some private persons denied social rights to black citizens.,0,standard,0,1,1
"In the postbellum legal order, the same result derived from federal constitutional principles.",The prebellum legal order had much different results despite being derived from state constitution principles.,2,standard,2,1,1
"Technology, although seemingly indispensable, has caused us to go into hyperspeed.",Technology has made us speed up.,0,standard,0,0,1
"But this gloss on the dedication is omitted in the review, leaving the reader no wiser than before.",The review covered all information that a reader might need to know.,2,standard,2,1,1
"We are literally making our world together, we critters.",Living beings make up the world as do plants and trees. But we can change out the effects we cause.,1,standard,1,1,0
"If, if your hand was exposed outside of the pressure suit, your hands would go to about five times the size, if you had a decompression.",No changes would occur in your skin.,2,standard,2,2,1
i don't know  okay well it was good talking to you and have a good evening,"I'm not certain but I'm kinda fine, it was nice to speak with you tonight.",0,standard,0,1,1
"At the outbreak of war, Canada's reputation for welcoming immigrants and refugees from all over the world was tarnished by the blocking of Communists and Jews from Hitler's Germany.",Canada welcomed refugees from African countries the most.,1,standard,1,1,1
Time 's cover story is Bill Gates' 12-step program for succeeding in the digital age.,Time magazine has a picture of Bill Gates on the cover.,1,standard,0,1,1
I don't care if you don't know anything about it.,I know you aren't obsessed with it.,1,standard,0,2,1
Two American ideas'protecting the flag and celebrating freedom of speech'would eventually come into focus as contradictory ways of being American.,Americans want to protect the flag.,0,standard,0,1,1
"The jagged ridges of Montserrat rise out of the rather featureless Llobregat plain 62 kilometers (38 miles) northwest of Barcelona, in the very heart of Catalonia.",The Montesserant is a river.,2,standard,2,1,1
"The principal shopping and strolling avenues are the elegant Passeig de Gracia, Barcelona's version of the Champs d'Elysee, and pedestrian-only Rambla de Catalunya, an uptown segment of La Rambla.",Shopping prices in these areas are slightly higher than other nearby areas.,1,standard,1,1,2
"The United States was not a primary source of al Qaeda funding, although some funds raised in the United States may have made their way to al Qaeda or its affiliated groups.",Britain also gave money to al Qaeda.,1,standard,1,1,1
and internal control in either of two 6,Some have internal controls.,0,standard,0,1,0
Which is more than the News Quiz can promise about Fox.,It's more than News Quiz can assure about Fox.,0,standard,0,1,1
"McCoy invites the support of The __ Company Foundation in the amount of $10,000.","McCoy is asking for $250,000.",2,standard,2,1,1
"The King James Bible, which contains many such archaisms, has preserved them for modern English; wherefore more commonly appears in the tautology whys and wherefores .","It is not easy to read the King James Bible, given its many archaisms.",1,standard,1,1,0
"NYPD recording, Special Operations Division radio channel, Sept. 11, 2001.",The NYPD did not attempt to use radio communications until 2004.,2,standard,2,2,1
Don't fire unless fired upon!,Only shoot if you have to.,0,standard,2,1,0
And that was practically the end of the matter.,The matter had been resolved.,1,standard,2,0,0
right they will go through the slot,They are easy to slide through.,1,standard,1,1,0
and uh that was twenty five hundred people when i joined and uh,At the time that I became a member there was at least twenty five hundred individuals.,0,standard,0,1,1
"15 The commander wants us to do something, and has used the language of the law to move us toward action.","If it weren't for the law, we would have disobeyed the commander.",1,standard,1,1,1
Many see philanthropy as no more than the grand gestures of the rich.,Everyone realizes that we all have to donate if we want to make an impact.,2,standard,2,1,0
care about how the national news affects the local area,I could care less what the national news covers with concerns about our local areas.,2,standard,2,1,2
I believe just the opposite.,I think you are correct!,2,standard,2,1,0
"Between the island and the mainland is Laguna Nichupte, a huge seawater lagoon bounded by mangrove swamps that are havens to numerous species of wildlife.",Laguna Nichupte is 10 acres of water.,1,standard,1,1,1
"Very soon, a friend of the IRT will be calling you to take your pledge over the phone.",You can give money over the phone.,0,standard,0,1,1
See Wallis and Varjabedian for contemporary photographs of ancient moradas still found in northern New Mexico.,There are no known existing photographs of ancient moradas in New Mexico.,2,standard,2,1,2
Now that's how classified it was.,It was very classified.,0,standard,0,1,1
"Between 1936 and 1940 Greece was under the military dictatorship of Ioannis Metaxas, remembered for the resounding echi ( no ) he gave in reply to Mussolini's ultimatum to surrender in 1940.",Greece is one of the countries in the world that has had a dictator.,0,standard,1,1,1
"As we all know, there is an enormous number of publications dealing with highly specialized areas.",There are a lot of journals about the scientific studies.,1,standard,1,1,1
"The people of the United States hoped to enjoy a peace dividend, as U.S. spending on national security was cut following the end of the Soviet military threat.",When the Soviet military threat ended the US cut national security spending.,0,standard,0,1,1
but i know that in some i know in a lot of rural areas they're not that good,They are very good in both urban and rural areas.,2,standard,2,1,1
"But they have one private, hidden name which remains a family secret.",A member of the family published a book and revealed all of the family secrets.,2,standard,2,1,0
Mary Traill would tell you of it.,Mary Traill knows about it.,0,standard,0,1,1
"Those participating will be provided prospects' names, addresses and telephone numbers, as well as background information on the school's needs.","Those participating can only know prospects names, but not their addresses.",2,standard,2,1,1
"One day, the technology that today creates a market for visionaries will be as mundane as light bulbs.",Technology is boring if you don't keep changing it.,1,standard,1,1,1
"They took Joe with them, and my Granny said, she said it was such a sad time in the house because, you know, everybody was missing Joe and they didn't know what to do.",Everyone in the house was moping because they missed Joe so much.,0,standard,1,1,1
"Membership consisted of between thirty and fifty adult men per chapter (called moradas) and were divided into two  common members, called hermanos disciplantes (brothers who discipline), and officers, called hermanos de luz (brothers of light).",Most than one hundred officers served in each chapter.,2,standard,2,1,2
receive a rating of pass if they meet the fully successful standard for an element.,Fully meeting a successful standard will result in a pass.,0,standard,0,1,1
What Herrnstein and Murray used to measure IQ is actually a measure of education as well as intelligence.,"To determine the IQ of the children, Hernstein and Murray used educated and intelligence.",1,standard,1,1,2
"This stunnngly beautiful 3.3 -acre landmark botanical attraction combines the best of gardening ideas, plant information and inspiring landscape design.",The space is full of tropical flowers and beautiful trees.,1,standard,1,1,1
"Very soon, a friend of the IRT will be calling you to take your pledge over the phone.",We don't do phone drives because of security concerns.,2,standard,2,1,1
You will find the Brehan Museum (dedicated to Art Deco and Art Nouveau) in a former infantry barracks opposite the Egyptian museum.,The museum is across the street from the Egyptian museum.,1,standard,2,1,2
"Search for condescension, sentimentality, irony (with separate options for intentional and unintentional), pandering, obscurantism, and puns;",Irony is divided into subcategories.,0,standard,0,1,0
See Wallis and Varjabedian for contemporary photographs of ancient moradas still found in northern New Mexico.,"Wallis and Varjabedian provide professional, colorful photographs of the old New Mexico moradas.",1,standard,1,1,2
He also ordered Secretary Rumsfeld to develop a military plan against the Taliban.,A military plan against the Taliban was needed.,0,standard,1,1,1
"Well, there's nobody there to help me.",There are plenty of people to help me there.,2,standard,2,1,1
but on the other hand we've eaten a lot of raccoon and possum and turtle all kinds of,"I have ate unusual animals before such as turtle, raccoon and possum.",0,standard,0,1,1
One can also find some definitions here and there that are not entirely wrong yet with which one might disagree.,All of the definitions have been agreed upon by all parties.,2,standard,2,1,0
Let it be remembered that they make no declarations.,Their written declaration was printed in the newspaper this morning.,2,standard,2,1,1
These higher-order complexes of molecular devices arise because natural selection is able to act upon the collective properties of such molecular aggregates when those collective properties augment adaptive fitness.,More complex molecular devices can arise under some conditions.,0,standard,0,0,1
"Since when have you commanded on the main deck, Ogle? I take my orders from the Captain.",There was no one on the ship to give orders.,2,standard,2,1,2
have you read The Firm,Did you read The Firm?,0,standard,0,2,0
"The Indianapolis Civic Theatre has entertained her audiences with professionally-produced plays and musicals for 82 years while providing an arena for our city's exceptional talent, but that is certainly not the extent of it.",The Indy Civic Theater has only been operating for 2 years.,2,standard,2,1,1
"They are within range,  cried Ogle.","Though he knew that they were within range, Ogle kept it to himself.",2,standard,2,1,0
Executives could also receive a rating of provisional or fail for each element.,Executives can't fail.,2,standard,2,1,1
"McKim, much to his chagrin, not only lost but placed third behind Howard &amp; Cauldwell.",Howard and Cauldwell were women.,1,standard,1,1,2
In San Antonio the performance of Los Pastores at Our Lady of Guadalupe Church as been ongoing since 1913.,The performance never occurs in San Antonio.,2,standard,2,2,2
"Rational expectations grew, in part, out of an attempt to understand actual trading on stock exchanges.",No one was interested in actual trading on stock exchanges.,2,standard,2,1,1
"Since 1996, households' wealthincome ratio has increased rapidly-peaking at 6.4 in 1999.",Households have gotten a lot more wealthincome ratio.,0,standard,0,1,1
"As discussed earlier, the reason Jane decided she could not share information was because the initial information on Mihdhar had been analyzed by the NSA.",Jane shared the information immediately.,2,standard,2,1,1
"Intelligence report, interrogation of detainee, Dec. 2, 2001.",A detainee was interrogated.,0,standard,0,0,1
Jeremy Pitt answered the laugh with an oath.,Jeremy Pitt swore to fight for his country and his queen.,1,standard,1,1,2
"For this fiscal year and next, the law school is required to absorb reductions in its state appropriation and increased health costs totaling more than $400,000.",The law school has to deal with budget cuts.,0,standard,0,1,1
We look forward to your continued support and working even more closely with you and your staff this year and in fiscal year 2002.,We worked closely with seven different employees this year.,1,standard,1,1,1
"Beside the cruise port is Flag Hill, rising 700 ft (214 m) above sea level.",Flag Hill is above the sea level.,0,standard,0,1,1
"So, well I, uh, anyway, uh, uh, this is the three, uh, U2 pilots that, uh, President Kennedy's office in Washington with General May.",General May and the pilots had a great time visiting the office.,1,standard,1,1,1
In the closing years of the 19th century there was much discussion concerning the word,The word was a subject of debate many years ago.,0,standard,0,1,1
"Cynicism dissolves with your first taste of the town's gentle ambience, created by a clever combination of the comforts of sophisticated modernity with the simpler joys of the wilderness at its back door.",The town is friendly.,0,standard,1,1,1
"So it took me like, an hour to two hours just to find what I needed.",It took me a long time because the book was really thick and confusing.,1,standard,1,1,1
"The part was, there was 158 parts to it and we had to break it down put it back together break it down and never make a mistake.",We weren't allowed to touch it at all.,2,standard,2,1,1
"Hogwash, of course, is a designation for language as `worthless, disgusting, and unfit for human consumption, as pig slops.",Hogwash is most commonly used to describe the most important and sensible things.,2,standard,2,2,0
"We look forward to a national debate on the merits of what we have recommended, and we will participate vigorously in that debate.",We want to have a debate because we know these recommendations are important.,1,standard,1,1,1
and uh sometimes it's nice to go out and have a salad,I occasionally like to eat a vegetarian salad on the deck.,1,standard,1,1,1
and they just pretty much know how much they have coming in you know and they just make sure they don't buy over,They have no idea how much money they're getting.,2,standard,2,1,1
"I'll call you back in about an hour, he says.",He said he would call once he got home.,1,standard,1,1,1
So Shannon took the logarithm of the volume in message space occupied by a message and multiplied it by the probability that that message was sent from the source.,Shannon ignored the message.,2,standard,2,2,1
"I'll call you back in about an hour, he says.",He said he'd return the call.,0,standard,0,1,1
Detour to see the mansion designed by McKim Mead,The mansion cost 2 million dollars to build.,1,standard,1,1,1
"The Nerds, who hole up in the economics and computer classrooms, have an even more hopeless position.",The Nerds are hopeless.,0,standard,0,1,1
"And yet, today the common assumption is that our officials may be trusted with a precise racial and ethnic map of the American nation.",There is a common assumption about our officials.,0,standard,0,1,1
"Morrison certainly has earned the right to be as idiosyncratic as, say, William Gaddis, Thomas Pynchon, or William Faulkner.",Morrison has worked very hard to deserve the right to be idiosyncratic.,1,standard,1,1,1
"He sought comfort in a line on the open page before him:     levius fit patientia quicquid corrigere est nefas.   Sought it, but hardly found it.",He found little safety through reading the passage on the page.,2,standard,0,1,1
"Thus, one has a romantic poem written in Latin in which the first line contains the words for man and woman on opposite ends of the line.","The birds and bees are mentioned in this Latin poem, but no people are described.",2,standard,2,2,1
it's it's really bad it uh i,I have heard it is not good.,1,standard,1,1,0
"Jones, referring to Sir William Johnson, commented,  He was loved, caressed, and almost adored by the Indians.",The Indians showed Sir William Johnson how to plant a garden.,1,standard,1,1,1
What Herrnstein and Murray used to measure IQ is actually a measure of education as well as intelligence.,Hernstein and Murray used educated and intelligence to determine IQ.,0,standard,0,1,2
Requiring attorneys to monitor the movements of eligible aliens at all times of the year would impose monumental burdens on LSC grantees.,It would be allot of work to monitor a group of people at all times.,0,standard,0,1,1
"In the subclass approach, the basic and the workshare category are each given a percentage markup over cost, in order to obtain their average rate.",The basic category is more than cost.,0,standard,2,1,1
course that might up crime you know and uh people go in and steal your television and steal and sell it just because they can't they can't work anymore you know,That will cause a decrease in crime.,2,standard,2,1,1
"On the other hand, he's got Mark Twain between him and daylight.",Mark Twain stands between the daylight and him.,0,standard,0,1,2
"While statement is better, answer gives the mental picture of completion.",Statement gives more details.,1,standard,1,0,1
"In addition, few postal administrations pay their employees as large a wage premium as does the U.S.",Postal employees in the US make much less money that postal workers in other countries.,2,standard,2,1,1
"Will you cease your blather of mutiny and treason and courts-martial?   Blood put on his hat, and sat down unbidden.",Blood had a hat that he wore before sitting down.,0,standard,0,1,2
"Brendan Gill, the former executive director of the Bexar County group, said he has since come to see the merger as a positive move for South Texas.",Brendan Gill likes the merger,0,standard,1,1,1
"Lenny Bruce began his apologia this way--and I quote from bad memory--The continuation of crime, disease, suffering, and death is what keeps me, Albert Schweitzer, and J. Edgar Hoover in business.",Bruce apologizes.,0,standard,0,0,2
"As a result, his salary was raised and his other allowances stipend increased significantly, from approximately $465 to $3,925 a month, remaining at that level until December 2000.",He got a large raise in salary and allowances.,0,standard,0,1,1
um-hum do you find that you're uh  uh disappointed or pleased with uh uh the performance of like network coverage of news,I guess you don't ever watch network news.,2,standard,2,1,1
well i have a VCR and i've had to return it a couple of times because of the same part failure and uh it's still not getting a real good picture,The VCR only works for about a week and then it is broken again.,1,standard,1,1,1
"Therefore, while protecting our homeland, Americans should be mindful of threats to vital personal and civil liberties.",Americans should pay attention to threats to our liberties.,0,standard,0,1,1
but no we usually you know skirt and skirt and blouse or suit or dress is is what you see down here so it's nice with me working at home because i can wear pants,I still wear dresses when I'm working at home because I feel fancier.,2,standard,1,1,2
"You're not very civil, sir, as I have already noticed.",The man is acting uncivilized.,0,standard,1,1,1
"From a modest beginning to its rank today as one of the best academic medical centers in the nation, Indiana's only medical school boasts a proud heritage.",There will be no other medical school in Indiana for the next five years.,1,standard,1,1,1
expensive you can get a lot of money in that kind of stuff especially the good stuff,You can get paid a ton of money if you have the best fabrics.,1,standard,1,1,1
"May such terror terrify those in thrall to earthly error, for the horror of these images tells what awaits them.",Those people will be killed immediately.,1,standard,1,1,1
This is the legal underpinning of Justice Anthony Kennedy's nostalgic embrace of states' rights.,Kennedy favors states rights when it comes to abortion.,1,standard,1,1,0
"Summary of Judgment and Sentencing Order by Hanseatic Regional High Court, Motassadeq trial, Feb. 19,2003, pp.10-11.",The Sentencing Order was issued in 2003.,0,standard,0,1,1
Paul seems to regard Alan Greenspan as an ideologue who actually does control the unemployment rate according to the dictates of some economic theory.,Alan Greenspan has economic theories regarding the unemployment rate.,0,standard,0,1,1
"If so, they might be induced to buy this edition because it contains 55 pages of words, definitions, and citations not previously published.",This edition is the same as the previous edition.,2,standard,2,1,1
"The technical cost effects, due to the work being done by a party that may do it at a higher cost, are also calculated in the same way as before.",They use the historical data to calculate the technical cost effects.,1,standard,2,1,1
That was in Bridgetown on the night of the Spanish raid.,There was never a raid on Bridgetown.,2,standard,2,1,1
"Don't you, by God! And what else do you call this? But as His Majesty's Deputy-Governor of Jamaica, I'll take leave to correct your mistake in my own way.",A person who is shouting decides to fix someone else's mistake.,0,standard,0,1,1
"Also, you have the satisfaction of knowing that your colleagues are being urged to emulate your good judgment.",Everyone is being discouraged from emulating your terrible judgment.,2,standard,2,1,1
but no we usually you know skirt and skirt and blouse or suit or dress is is what you see down here so it's nice with me working at home because i can wear pants,I don't wear anything other than sweats when I work at home.,1,standard,2,1,2
Texas only had fifty five thousand when i was there,I lived in Texas in the 1980's.,1,standard,1,1,1
"When I pull, when he pulls the canopy for me to start getting him out, he points to two instruments on the left side of the aircraft that had actually melted during the flight.",All of the instruments in the aircraft were intact.,2,standard,2,1,1
The MCI Web site spells out the intended method of measuring these home runs.,There are established guidelines on the MCI Web site that explain how to measure home runs.,0,standard,0,1,1
While this is being done prayers are recited.,Prayers are recited while clothes are washed.,1,standard,1,1,0
"It was clear that the lead response agency was the FDNY, and that the other responding local, federal, bistate, and state agencies acted in a supporting role.","The FDNY did not want local, federal, bistate, and state agencies to help.",1,standard,2,1,0
A virgin forest is a forest in which the hand of man has never set foot .,The newest condo development in the center of the forest won't impact its virgin forest status.,2,standard,1,1,1
expensive you can get a lot of money in that kind of stuff especially the good stuff,It's not worth anything because it's junk.,2,standard,2,1,1
"For the community of nations, so recognized, equality'let us, say, with regard to voting rights in the General Assembly of the United Nations'becomes a norm readily enforced.",There are no voting rights.,2,standard,2,1,1
"This speculation is based, at least in part, on Thumairy's reported leadership of an extremist faction at the mosque.",Thumairy is not known to have ever been part of any mosque.,2,standard,2,2,1
I am writing to thank you for your past gifts to the IUPUI University Libraries and to ask you to renew that support.,I am asking you to donate $100 to the IUPUI University Libraries.,1,standard,1,1,1
"Uh, well it's, uh, the speeds got faster, faster, and faster until we deployed overseas.",It kept getting faster.,0,standard,0,1,1
"In their enlightened self-interest, they supported this fledgling organization, knowing it would benefit the city as a whole.",They believed that the organization would make life better for the city's elderly.,1,standard,1,1,1
A virgin forest is a forest in which the hand of man has never set foot .,A forest that has never been marred by man's presence is called a virgin forest.,0,standard,0,1,1
"There are, of course, many elegant and flirtatious scenes set on yachts.",Very few elegant or flirtatious scenes take place on yachts.,2,standard,2,1,1
"Fully professional, fully produced theatre has made a difference to children like Becky, Stephanie, Marcus, Emily, and their classmates from across the state of Indiana.",Our theatre productions have helped elementary school children learn how to paint.,1,standard,1,1,1
Will you add your dreams to ours?,Will you help us build the best school in the nation?,1,standard,2,1,1
"I can't think that it would make the least difference if he did,  said his lordship gravely.",His choice was between buying 12 chickens or 3 oxen.,1,standard,1,1,1
"And, uh, they kind of actually stopped visiting the family because they were just, just determined that they were going to be white.",They didn't visit the family anymore.,0,standard,0,1,1
Yet New York state senators and legislators privately admit they assented to the legislation because they were impressed with the ferocity of the support for the bill.,New York state has no senators.,2,standard,2,1,1
1) Increasing penetration of alternative modes of communication,Other modes of communication are becomming more popular.,0,standard,1,1,1
