premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
"Two women are posing with the Naked Cowboy in Times Square, New York City.",Three people pose for a picture.,0,standard,0,1,1
Two women eating lunch in a cafe smile at the photographer.,Two men are shopping at home depot.,2,standard,2,2,1
A young woman is singing into a microphone.,The woman is singing.,0,standard,0,2,2
A young girl jumping in front of the White House.,Someone is outside.,0,standard,0,1,2
"A man in a brown hooded sweatshirt outdoors with an upright bass, playing the strings with his fingers.",The man is wearing a sweatshirt.,0,standard,0,1,1
A blond woman and a brunette woman drink glasses of champagne.,The women are eating glass.,2,standard,2,2,2
Three young girls are walking hand in hand in a crowd of people.,A group of girls try to make their way through the crowd at a concert.,1,standard,1,1,2
A woman holding a camera.,A woman holds a camera in her hands.,0,standard,0,1,2
A diver is swimming with a turtle.,A sick turtle is swimming by a diver.,1,standard,1,1,2
"Two people, one in light jeans and a striped shirt, are playing pool.",THe friends play pool,1,standard,1,1,2
A man in a red shirt is giving toys to a small dog.,There is a man and his dog at the park.,1,standard,1,2,2
A kid hitting a baseball in a baseball field.,The kid hitting the ball is practicing for his upcoming game.,1,standard,1,1,1
Two young adult passengers of a vehicle are sleeping.,Two family members are asleep in the back seat of a vehicle.,1,standard,1,1,1
"Three people, a woman and two men ride scooters amongst the pedestrians of a busy city street.",The three people are walking.,2,standard,2,1,1
"a woman siting in a black polka dot bathing suit top, and blue high waist underwear bottoms sitting in the sidewalk with three bags and a green bottle.",A man is with sheep on a farm in the forest.,2,standard,2,2,2
Two boys in a field kicking a soccer ball.,There are humans physically moving.,0,standard,0,0,1
"A woman in a bathroom, sitting on the sink, is doing her makeup.",A woman puts on makeup.,0,standard,0,1,1
"AN older woman appears to read from a children's book in an indoor setting, while a seated gentleman in a service uniform looks on.",A woman reads from a book while a man watches.,0,standard,0,1,1
"A small group of children are standing in a classroom and one of them has a foot in a trashcan, which also has a rope leading out of it.",A man looks at his watch at a bus stop.,2,standard,2,1,2
a surfer is riding the waves whilst another surfer sits on his board waiting.,There are people surfing.,0,standard,0,2,1
A small group of people listen to a man in a blue shirt in front of a natural stone two-story structure with five steps leading to a white door on the lower level.,a man talks to a group of people,0,standard,0,0,1
Two men are sitting on a grassy hillside wearing bike helmets.,Two women are sitting on a grassy hillside wearing bike helmets.,2,standard,2,2,2
A man without a shirt walking towards a gas station.,A shirtless man is entering a Wendy's.,2,standard,2,2,2
The man is walking the bride down the aisle.,A guy is participating in a wedding.,0,standard,0,2,1
A group of people walk down a pedestrian only street in Asia near large green trees and older brown buildings.,The people are on a guided tour.,1,standard,1,1,1
A man jogs on green grass with bare feet.,A man is jogging.,0,standard,0,2,1
Military men dressed in camouflage and white aim there weapons while out in the snowy weather.,a donkey runs,2,standard,2,0,1
Two women having drinks and smoking cigarettes at the bar.,Three women are at a bar.,2,standard,2,2,1
A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal.,a girl wants to score a goal,0,standard,1,1,1
Two boys standing on top of a diving platform and one captured midair.,Two boys standing on top of a diving platform,0,standard,0,2,1
Two dogs swimming.,Two dogs in water.,0,standard,0,2,2
A man in a green Celtic sleeveless jersey shirt and short stone washed jean shorts sitting and eating.,The man is a Celtics fan.,1,standard,1,1,1
A man and woman in a dark room with lights behind them holding drinks while a bright green light shines in their faces.,A man and woman are in a dark room,0,standard,0,1,2
The little dog walking on the grass has a red bow in its hair.,The dog is walking on the grass.,0,standard,0,1,1
Produce market in India protected by umbrella shades.,the boys were angry,2,standard,2,2,1
A little boy in green is kicking a soccer ball and 6 boys in referee shirts are following him.,The kid is competing in a game.,1,standard,1,1,1
Indian people dressed in magnificent bright colors conduct a ritual.,Indian people hunting animals,2,standard,2,1,1
Boy wearing a blue hoodie jumps over a stair railing.,A boy jumps over a stair railing.,0,standard,0,1,1
Woman wearing a white donkey costume while talking to a man.,A woman is wearing strange clothing.,0,standard,0,1,2
"Group of casually dressed people, walking towards a large sea vessel.",The people have clothes on.,0,standard,0,0,1
Skier wearing red walking up a snowy hillside.,Skier walking up the hill to the water slide.,2,standard,1,2,2
A skateboarder goes down a railing.,A skateboarder goes up the hill.,2,standard,2,1,1
"Children with painted red faces being sprayed with water, on grass.",Children have painted faces.,0,standard,0,1,2
Old man with gray blanket on squatting against a wall,Old man squats against a wall.,0,standard,0,0,2
"A girl all in black and white, and carrying an umbrella, walks down the street, as others watch.",A girl out in the middle of a public area.,0,standard,0,0,1
Tractor doing construction work.,A tractor is moving.,0,standard,0,1,2
Two little girls and one little boy are running on the grass.,The kids are sitting down.,2,standard,2,1,1
A group of young people with instruments are on stage.,Young people are playing water polo.,2,standard,2,1,1
An Asian man is cooking food.,The man is sleeping.,2,standard,2,2,1
Two guys sitting in a room with green and white curtain.,Two guys are playing golf.,2,standard,2,2,1
Blue bus parked with back door opened as man in white shirt walk by it.,A guy rides in his car to work.,2,standard,2,1,1
A man curls up in an orange blanket on the street.,A man is holding a blanket outdoors.,0,standard,0,2,2
"A man painting in front of a storefront, his paintings are displayed.",A man is painting in his living room.,2,standard,2,2,0
Here is a picture of someone doing diagnostics on a vehicle in the dark.,They are driving the vehicle over a bridge.,2,standard,2,1,2
"A male child with blond-hair, green eyes, and a sticky looking mouth wearing a multicolored t-shirt has his hand wrapped around a popsicle stick and is chewing and has it inserted into his mouth where you can see 4 bright white teeth on the bottom row.",The male child is eating a popsicle.,0,standard,0,1,1
Three young women pose for the camera at a parade.,Three young women are dressed for the parade.,0,standard,1,1,1
A woman in a long-sleeved shirt checks her phone as a man in a leather jacket passes behind her.,She checks her phone.,0,standard,0,1,1
three girls take cover under their umbrellas.,Girls taking cover.,0,standard,0,2,1
A red-haired clown cries streams of tears in a white hat on stage.,The clown is having a fit in front the the children.,1,standard,1,2,1
"Two orthodox Jews, one male, one female, are shown in traditional dress in a sidewalk scene.",Two jewish models pose for the camera on the sidewalk.,1,standard,1,1,1
A young boy wearing crocs tries to hit yellow golf balls into a large lawn overlooking a town.,A kid was hitting golf balls.,0,standard,0,2,2
The boy jumps into the blue pool.,There is a boy outside.,1,standard,0,2,2
One football player wearing an orange jersey and one wearing a white jersey are set at the starting line.,Two football players wearing jerseys.,0,standard,0,1,1
a man exiting a truck behind a fence,A man drives a limo.,2,standard,2,2,2
A crowd on a city street watches a man flipping in the air.,The man is doing stunts in the countryside for farmers.,2,standard,2,1,1
Long-haired man in blue jeans carrying red bass drum above his head while talking on the phone.,A man is carrying a drum while talking on the phone about his upcoming performance.,1,standard,1,1,2
A man in a black shirt is playing a guitar.,The man is wearing a blue shirt.,2,standard,2,1,2
A woman in sunglasses making a pouting face while eating seafood.,A woman in sunglasses is taking a stroll in the park.,2,standard,2,1,2
A view of the back of a woman having a beverage.,woman dumps the drink on a man,2,standard,2,2,2
"An African-American football player, wearing jersey number 12 for the University of Oklahoma, throws a football to his left.",The quarterback throws the football to the wide receiver.,1,standard,1,1,1
A dog running in the sand.,A dog is running outside.,0,standard,0,1,1
A man and a woman standing on a sidewalk in between buildings.,People stand on the sidewalk between buildings.,0,standard,0,1,1
A baseball pitcher wearing a purple and white uniform throwing a baseball from the mound.,A guy is chilling at home.,2,standard,2,2,1
Man on cellphone walking in front of silver car next to green grass.,The man is talking on the cell phone.,0,standard,0,1,1
A group of people clap and take pictures of an unseen subject.,A group is clapping.,0,standard,0,1,2
young female in striped shirt holding baby boy with red striped outfit,Young woman holder her son.,1,standard,1,2,1
Man walking with tall buildings with reflections behind him.,The man was walking to meet a friend.,1,standard,1,1,1
"Two hikers crossing a snowy field, with mountainous terrain behind them.",Two hikers are walking through the sand dunes in a desert.,2,standard,2,1,1
A man with a dark shirt and light shorts is standing next to a person wearing a light shirt on a sidewalk.,two men stand inside a cafe,2,standard,2,2,1
A man walking by a cement column next to the sea.,There are large waves in the sea.,1,standard,1,1,2
A person in a red hat with a huge backpack going hiking.,The person might be going on an adventure.,1,standard,1,1,1
Three men look on as two other men carve up a freshly barbecued hog in the backyard.,Other look while a man carves beef,2,standard,2,1,2
A little girl in a red and white shirt stands next to some caricatures of celebrities at an art fair.,a child with a skirt and red stands in an art fair,0,standard,1,2,1
People standing in line of a beer and curry line.,People standing in line,0,standard,0,1,1
"A man in an orange construction vest walks in a parade with a child atop his shoulders, carry balloons.",The child weights 2000 lbs.,2,standard,2,2,2
"A man and a woman at a meal, with a dog between them.",A brother and sister have a dog between them.,1,standard,1,1,2
A man sits as a man behind him washes a bus.,"One man works, another man works on his sitting.",0,standard,1,1,2
They are sitting on the edge of a fountain,The persons are smoking cigarettes at the local bar.,2,standard,2,2,2
"Young boys playing indoor basketball, one team has black and white uniforms, the other has orange and white.",Some girls are playing a game of baseball.,2,standard,2,2,1
A group is gathered outside holding flowers.,Their hands are holding something,0,standard,0,0,2
A man wearing a brown shirt and green pans is pulling a rickshaw down a street,The rickshaw carried a lovely couple down the street.,1,standard,1,1,2
A pale dog runs down a path.,A dog is outside.,0,standard,0,1,2
Soccer players dressed in bright blue and white uniforms are jumping in the air.,Soccer players are jumping in the air after their big win.,1,standard,1,1,1
A woman and a man are sword fighting.,Two people are opposing each other in a sword fight.,0,standard,0,1,2
A young boy is dumping a bag of Lego's onto a glass table.,A boy has some legos.,0,standard,0,1,2
A boy is posing next to his scooter.,A boy is next to a scooter.,0,standard,0,1,1
A man on a scenic canoe trip.,A man is enjoying his trip.,1,standard,1,1,2
A dark-haired girl in a spotted shirt is pointing at a picture while sitting next to a boy in a purple shirt and jeans.,A dark-haired girl in a spotted shirt is pointing at the picture while sitting next to a boy wearing a purple shirt and jeans.,0,standard,0,1,2
A skateboarder is performing a trick in the air.,The skateboarder is riding a bicycle.,2,standard,2,2,1
A woman with big green glasses writing at a desk outside while looking confused.,A women is confused about something she sees outside.,1,standard,1,1,2
"A man is standing in the corner of a baseball field, dressed in a white dress suit, having a cameraman pointing a camera towards him.",A man is sitting in a mall courtyard on a metal bench.,2,standard,2,1,1
"A man, dressed in a green shirt with black pants, is transporting luggage strapped to a wheelbarrow, down a cobblestone road.",The road is pavement.,2,standard,2,1,2
A man in a white button-up shirt looks to the side while sitting at a table by the street.,A man begins to get nervous while waiting for his date to arrive.,1,standard,1,1,2
One woman with blond-hair smiles in the foreground while another prepares to blow a noisemaker in the background.,A person smiling,0,standard,0,1,1
A nicely dressed woman putting a handful of cotton candy in her mouth in a public square in Europe.,A woman is eating blueberry flavored cotton candy while in a public square in Europe.,1,standard,1,2,1
A man biting a candle while a woman holds a cake.,Two women gossip on a bench.,2,standard,2,1,2
Old woman chasing away two lambs with a broom.,A woman is chasing two turtles with a mop.,2,standard,2,2,2
A rock climber climbs a steep mountain.,the climber fell off the mountain,2,standard,2,2,2
A woman with an umbrella listens on a mobile phone on the street in front of a graffiti-tagged wall.,A women sits at home and talks on the phone.,2,standard,2,2,1
A dog holding a Frisbee walking in the water.,The dog has nothing in its mouth.,2,standard,2,2,2
An Asian woman is looking at the camera while trimming asparagus.,Woman cuts vegetables.,0,standard,0,2,1
"Two people in leather jackets and jeans stand outside large, red, metal doors.",Three people are sitting outside red doors.,2,standard,2,2,1
"Two young boys of opposing teams play football, while wearing full protection uniforms and helmets.",boys scoring a touchdown,1,standard,1,1,1
"Bicyclists are in the street as a crowd watches them ride by a banner that say ""London 2012"".",There are bikes being ridden.,0,standard,0,1,1
A man stands by an animal rights sign at an outdoor event.,There is a protest for animal rights taking place,1,standard,1,1,2
"A group of teenagers are standing in front of some tents, most of them are holding skateboards.",A group of teenagers are holding skateboards,0,standard,0,1,1
A female sings and plays into a microphone and a male in green striped shorts plays a hand drum,a woman plays the piano,2,standard,2,2,2
A costume worn by this little boy is making him feel a little insecure.,An insecure boy.,0,standard,0,1,1
A lady is looking at ice cream in a refrigerator.,A lady indoors.,1,standard,0,2,2
a large group of people standing behind a podium on the stairs of a congress building.,A group of people sleep outside a building.,2,standard,2,2,2
A shopper buys cat food at a Walmart,An employee at Walmart stocks dog food.,2,standard,2,2,2
Two people are sitting under a tent while another stands.,People sitting under a tent are cold while the other stands and tries to start a fire.,1,standard,1,2,0
Two children are sitting in the same wooden lawn chair while a green rake is leaning against the same chair.,The children are getting ready for anap.,1,standard,1,2,1
A black dog holding an orange object in the water.,A dog is trying to peel an orange in the water.,2,standard,1,2,2
A shirtless man is sitting on a chair on the sidewalk reading a book.,A man is ice skating.,2,standard,2,2,2
A group of men are playing rugby in a field with houses visible in the distance.,The men are at a sports bar,2,standard,2,1,1
Male crowd surfing at a concert.,A man is drunk at a concert.,1,standard,1,1,2
Two women wearing boots and holding bags are talking to each other.,People are holding bags and talking.,0,standard,0,1,1
A man under a running shower with shampoo in his hair.,A man is taking a shower.,0,standard,0,2,1
"Skateboarder jumps off a 5 ft cliff, performing a stunt.",A skateboarder is swimming with sharks.,2,standard,2,2,1
A woman playing baseball walks back to her base while her feamle teammate follows.,The woman's team just got their third out and it's time to switch sides.,1,standard,1,1,1
A man holds wooden boards together as a young boy drives a nail into them.,A father and son watch television together.,2,standard,2,1,1
A bald man in a red shirt and khaki shorts buys something from a woman wearing a visor in a store.,A bald man leaves a store without buying anything.,2,standard,2,1,1
A racing motorcycle rider has fallen off his bike and is sliding on the ground while another rider is driving behind.,The rider is swimming in the middle of the ocean.,2,standard,2,2,1
A girl wearing makeup playing a bass.,A girl loves to get made up.,1,standard,1,1,2
A guitarist performs on stage.,A guitarist performs.,0,standard,0,2,1
"An outdoor rodeo, with a cowboy in a red shirt riding a bucking horse while others watch from the sidelines.",A cowboy is wearing a blue shirt,2,standard,2,1,1
"A woman, wearing a white shirt and green shorts, sitting on a rock in a beautiful body of water.",The woman is going iceskating.,2,standard,2,2,1
A girl is using an apple laptop with her headphones in her ears.,Working at her Dell Window 7 computer the girl talked on speaker phone with her friend,2,standard,2,1,1
An elderly man is posing in front of some rock formations.,An older man on a family vacation.,1,standard,1,2,2
A gymnast in a blue and pink leotard is standing on her right foot with her left foot in the air and waving a ribbon.,A gymnast is waving a ribbon.,0,standard,0,1,1
A person in a blue shirt and tan shorts getting ready to roll a bowling ball down the alley.,A person is bowling.,0,standard,0,2,1
A marching band of kids while at a rodeo.,Adults make up the band.,2,standard,2,1,2
a boy walks through the water.,A boy walks through water in a fountain.,1,standard,1,2,2
A smiling young man is standing indoors with his left foot on a blue-wheeled child's scooter and his right foot on a yellow-wheeled child's scooter.,A young man is standing on two scooters.,0,standard,0,2,2
"A man is using a long lens on a camera to take a closeup of a colorful, chubby man on a bicycle with a large maroon and white umbrella attached to it.",A man taking a picture of someone.,0,standard,0,1,1
"man in mid stride suspended in air, about to swing a tennis racket on a tennis court.",Man about to swing a tennis racket.,0,standard,0,1,1
brown dogs are running down a trail,Brown dogs are running on a trail in the woods.,1,standard,1,1,1
"A man wearing a black jacket plays on his smartphone, while the little girl next to him wearing a scarf and blue jacket reads a book.",The person owns an iPhone.,1,standard,1,1,2
Women standing at a podium with a crowd and building in the background.,woman stands at podium,0,standard,0,2,1
"Three middle-age women are on a stage, one singing and the other two cheerleading in blue uniforms.",The older women are singing.,1,standard,0,2,2
A bunch of people are walking in a crowded area.,A bunch of people are in a busy area.,0,standard,0,1,1
A black dog plays with a white and blue colored stuffed animal.,A dog is playing with a stuffed animal.,0,standard,0,2,1
Three glass elevators with people inside of them.,A clown washing windows.,2,standard,2,2,1
"A woman in white and a man in black, with an earring, are kissing.",A woman kisses her fiance.,1,standard,1,1,1
A graying man with glasses is standing in back of a barber's chair in a seemingly empty barber shop.,A man is standing in a barber shop.,0,standard,0,2,1
Two hikers are climbing through a rocky and snowy passage in the mountains.,people hike to top of mountain,1,standard,1,1,1
"A sunny street with a red building, parked cars, and a man walking down the road.",The sun is reflecting off the windows of the red building.,1,standard,1,1,1
A woman sitting with two men hugging.,A group of people are sleeping on the couch.,2,standard,2,2,2
A boy in a blue shirt looks away from the camera as a girl in a pink and orange bathing suit stares into the camera in front of an RV.,A boy looks into the camera while a girl looks away from he camera.,2,standard,2,2,2
"A city street performer with long gray hair sits on a green bucket, two woman look on behind the man.",The street performer begins his show.,1,standard,1,1,1
A woman is smiling at a baby in a stroller in a meadow.,A woman is angry at the baby.,2,standard,2,2,2
"A woman, viewed through a window, sits at a restaurant table and puts down a red shopping bag.",A woman in a restaurant.,0,standard,0,2,2
One man is shirtless while the other two men work on construction,Three men are climbing mount everest.,2,standard,2,2,1
An old women in a purple skirt is gardening with a old tool.,There is a woman wearing purple outside.,0,standard,0,2,1
"Inside the igloo, the young man gets ready for his overnight stay.",The young man gets ready for his overnight stay.,0,standard,0,1,1
A gentleman carrying the 2012 Olympic torch being follow by a car on a people lined street.,a man stole the 2012 olympic torch and runs from a police officer,1,standard,2,1,1
Two women both dressed in white tops and dark-colored shorts are standing in front of some motorcycles on a city street,Two sisters pose in front of their new motorcycles on a busy street.,1,standard,1,1,2
Riot police are standing in the background while a young man with a red scarf covering his face is walking.,there was a riot,1,standard,0,1,1
A group of people gathered to watch fireworks.,The group gathered inside the house.,1,standard,2,2,1
A group of people are at a conference watching a slideshow.,A group of dogs are at a conference watching a slideshow.,2,standard,2,2,1
A little girl in a pink shirt about to cry,A child is sleeping in her bed.,2,standard,2,2,2
Two elderly people are walking down the street on a sunny day.,The elderly people are a married couple holding hands.,1,standard,1,1,1
The player from the black team is telling something to the player of the red team.,The teams have black or red uniforms.,0,standard,0,1,1
a man plays his guitar on the street.,The man is playing his guitar and singing on the street.,1,standard,1,1,2
An orange car is driving across a steel bridge in a city.,A car is driving on the highway towards the country-side.,2,standard,1,1,1
Two kids in winter clothing play near a lakefront.,a man and woman eating tv dinners,2,standard,2,2,2
Graffiti on the side of an Asian warehouse.,A neon sign on a new building.,2,standard,2,1,0
A man carrying a hard hat is running down the street.,A man is performing in a parade with dogs.,2,standard,2,2,2
A dog catching a Frisbee.,A dog playing with a toy.,0,standard,0,1,1
Seven men wearing bright orange reflective vests are looking inside the door of a red train.,A group of men wearing business suits are ready to board the train.,2,standard,2,1,1
A woman in a college t-shirt walking quickly carrying two shopping bags.,A college student is carrying bags.,1,standard,1,1,1
A baseball player is sliding into a base while the baseman is catching an incoming ball during a major league baseball game.,A man plays tennis.,2,standard,2,2,1
"A man in his 30's is sitting on a curb of a busy sidewalk, dressed in a furry green costume.",The man just lost his job playing Oscar the Grouch at Sesame Place because he kicked a child.,1,standard,1,1,2
This is the image of two Asian men squatting near a mop-pad.,Two italian girls are squatting.,2,standard,2,2,1
A man rows a small dingy laden with green plants on a river.,A woman is rowing.,2,standard,2,2,2
A man high on a tightrope walks and balances.,A man is balancing.,0,standard,0,1,1
Professional women at the registration table of an event while men in suits look on.,People gather for a conference.,1,standard,1,1,1
A man in a green shirt and black hat is smoothing concrete.,The man is drilling into concrete.,2,standard,2,2,2
A football coach guiding one of his players on what he should do.,The player already knew what he was doing.,2,standard,2,1,1
"A man dressed entirely orange is taking a photo of a man sitting, there is a big group of people sitting nearby.",A man is sitting.,0,standard,0,2,1
"A Jockey in a blue helmet, red shirt and white pants is riding a race horse with ""sparkasse"" signs in the background.",A jockey is riding a race horse in the Kentucky Derby.,1,standard,1,1,1
Children play on a sit-and-spin at the local playground while others slide in the background.,children are at a playground,0,standard,0,1,1
A man standing on a boat in a yellow jumpsuit helping another man in a yellow jumpsuit climb up a ladder on a bigger ship.,Two men on a boat enjoying their vacation.,1,standard,1,1,1
a cat sits alone in dry grass.,A cat running after a mouse.,2,standard,2,1,2
a man in pants dancing in a park.,A man is in a taxi.,2,standard,2,2,2
A woman is exercising in a tropical setting.,A woman is doing yoga on the beach.,1,standard,1,2,2
"A man wearing a tan hat and shirt, an orange safety vest, and dark glasses gestures towards a nearby car.",The car honks its horn.,1,standard,1,1,1
"A woman is sitting in a street market stand where there are various items for sale, such as fish.",The woman is in a street market.,0,standard,0,1,1
A man napping on the ground with a shirt over his eyes with a person standing beside him.,Two people engaged in conversation.,2,standard,2,1,2
Horses jumping a hurdle in a race.,Horses are jumping over a hurdle in the last race of the day.,1,standard,1,1,1
"A group of dancers with green shirts are all holding hands in a circle, one lady has a white shirt.",A group of dancers are preparing,1,standard,1,1,1
People cheer as a bicyclist rides his bike off a ramp,People boo while a bike rider stands around motionless.,2,standard,2,2,1
A shirtless man is sitting on a chair on the sidewalk reading a book.,A man is reading outdoors in a big city.,1,standard,1,2,2
"Grilling ribs, chicken kabobs, and vegetable kabobs.",The family were grilling dinner.,1,standard,1,1,1
A group of boy scouts are standing in an alert position.,A group of sad boy scouts are standing in an alert position.,1,standard,1,1,1
A man with stubble on his face is holding a baby.,the boy is crying while being held back his mother,2,standard,1,1,2
A woman in black pants is looking at her cellphone.,a younger woman is looking at her phone,1,standard,1,1,1
A man in a blue uniform jumps in the air to shoot a basketball.,The man is playing football.,2,standard,2,2,1
Two guys and a woman standing and talking in a playground.,A couple of guys in the playground are talking with the woman about kids.,1,standard,1,2,2
Javelin competition,The woman one the javelin competition.,1,standard,1,2,1
Two small children are gathering water from a large container.,Two kids are getting water.,0,standard,0,2,2
An overweight man in a blue and black hooded sweatshirt works on a laptop computer outdoors.,A skinny man in a tank top watches TV inside.,2,standard,2,2,1
A man in glasses and a striped shirt walks down the street with one hand in his pocket.,A man is walking somewhere,0,standard,0,1,1
A man in a long-sleeved blue shirt and blue jeans has set up some name trains on the ground looking to sell his wares.,A man is wearing a large blue shirt.,1,standard,1,1,1
The elderly bus driver opening the door for a passenger who needs to get off.,The bus driver is fast asleep behind the wheel.,2,standard,2,1,1
"Group of casually dressed people, walking towards a large sea vessel.",They are going on a submarine voyage.,1,standard,2,1,1
A little asian girl in pigtails is building with wood and painting with colored markers.,a young oriental girl is building and painting,0,standard,0,2,2
"A man drives a motorcycle, with a woman in an orange sari and a young girl in a blue dress riding in the backseat.",A woman in an orange sari is a passenger on a motor cycle.,0,standard,0,1,1
Two women crossing an intersection.,Two ladies walking.,0,standard,0,2,1
A woman in a green shirt and jeans throws a spear toward a target in the background painted with a carrot across a parking lot,A woman participating in a spear throwing contest.,1,standard,1,2,2
"A woman dressed in a light yellow tank top, white pants, and sunglasses looks to her right as she is drinking a bottle of water.",A woman is in a winter coat.,2,standard,2,1,1
An athlete executes a judo throw while a judge watches.,The athlete is performing a karate toss.,2,standard,2,1,1
A group of people prepare hot air balloons for takeoff.,There are hot air balloons on the ground and air.,1,standard,0,1,1
A father and son kicking a ball at a park.,The mother taught her cousin how to hit the ball.,2,standard,2,1,1
A man and woman are talking in a party atmosphere with a crowd and purple and blue lights behind them.,A man and woman talk at a party.,0,standard,0,2,1
An old women in a purple skirt is gardening with a old tool.,A woman is cooking in the kitchen.,2,standard,2,1,1
A male is placing an order in a deli.,A man at a deli.,0,standard,0,2,1
A woman in the street with a black shirt and stars with her mouth open.,The female has on black shoes.,1,standard,1,1,1
A blond girl with a graphic t-shirt wheeling a wheelbarrow across a lawn.,The female is wearing a t-shirt.,0,standard,0,1,2
Small boys in sports jerseys play with a yellow ball.,A man riding a bike.,2,standard,2,2,1
Man biking in half pipe with graffiti on cement.,Man biking with his friends in half pipe with graffiti on cement.,1,standard,1,2,2
A farmer gives a tour of his farm to local families,a farmer selling his farm,1,standard,1,1,1
This wildly dressed couple are walking past a poster.,The couple are walking.,0,standard,0,1,2
This car is leaving a dust trail as it travels along a dirt road in a wooded area.,A car is traveling along a dirt road.,0,standard,0,2,2
A woman pulls a small child in a sled through the snow.,A child makes a snowman.,2,standard,2,2,2
"A woman holds her child out of a red window, next to a Color TV sign.",The TV holds a woman who holds a child.,2,standard,2,2,2
A man in a blue robe walking a herd of camels in the desert.,A man just smuggle a herd of camels.,1,standard,1,2,1
A small girl wearing a pink jacket is riding on a carousel.,The carousel is moving.,0,standard,0,1,2
A group of people are standing on a platform and waiting for the subway train.,People gathering in a group,1,standard,0,1,1
A skier slaloms by a red flag.,A skier slaloms by a red flag and viwed by public.,1,standard,1,1,1
A Person in a dark shirt and shorts and a white helmet is jumping a bicycle over a mound of dirt.,A person rides a bike on a sidewalk without a helmet.,2,standard,2,1,1
"Woman is playing with a young girl, by holding her upside down.",Woman is  holding a child upside down.,0,standard,0,2,1
A man with a black suit and a woman in a white dress holding red flowers and her marriage certificate got married.,A man is sleeping in bed with his wife cooking upstairs.,2,standard,2,2,1
"At a little league baseball game, an umpire calls ""safe"" as a player crosses home.",A football player scores a touchdown.,2,standard,2,1,1
A boy cooking on a grill.,A boy cooking on a grill for a family gathering.,1,standard,1,1,2
"A music conductor is leading his orchestra in a grand hall, where an audience is watching the performance.",Two dogs are doing skateboard tricks in the park.,2,standard,2,2,1
A man wearing a blue shirt with black stripes and a woman who is wearing a white jacket are walking down a narrow pathway,A man in blue and a woman in white are walking down a path.,0,standard,0,2,2
A man walks down the alley talking on his cellphone.,A man is walking down a colorful alleyway while talking on a cell phone.,1,standard,1,1,1
Asian workers assembling a wood project.,Asian workers are building with metal.,2,standard,2,1,1
A young man moving aside to let a young woman pass by.,A man lets a woman pass him.,0,standard,0,1,1
A blond woman talking on her cellphone as her hair blows,a woman talking on her cellphone,0,standard,0,1,1
A group of Indian young women and girls are bathing at the edge of a pool with their dry clothes and a building in the background.,A group of women are bathing.,0,standard,0,2,2
The brown and black dog has his mouth open.,a dog has his mouth open,0,standard,0,1,1
A girl is using an apple laptop with her headphones in her ears.,While listening to classical music through her headphones the girl work on her computer,1,standard,1,2,1
Toddler walking along path.,toddler is asleep,2,standard,2,2,1
Young child is falling through the air from a swing.,the child is on a swing,0,standard,0,1,1
"Two women are standing under an umbrella together, in front of a bandstand.",The women are holding a umbrella because it is raining on them.,1,standard,1,1,2
A referee is talking with a couple of soccer players in red jerseys.,The soccer players are casually kicking the ball down the street.,2,standard,2,2,1
A man selling donuts to a customer during a world exhibition event held in the city of Angeles,A woman drinks her coffee in a small cafe.,2,standard,2,1,2
A girl in a white dress dancing in a field.,The girl is happy.,1,standard,1,1,2
A young boy is looking into a silver cellphone while resting his light brown-haired head on top of a resting blond dog's head.,Nobody is looking,2,standard,2,2,2
A man is wearing blue button down shirt talking to media during a crowded protest.,A man is giving an interview.,0,standard,1,1,2
"Three children, two boys and one girl, are standing behind bars with their mouths open like they are screaming.",The bars are made of jelly beans,2,standard,2,2,1
Two little girls play in a fountain.,There are girls outdoors,0,standard,0,2,2
A man speaking to a woman with a stroller in a room with several dinners.,the man is at home sleeping,2,standard,2,2,2
A Person in a dark shirt and shorts and a white helmet is jumping a bicycle over a mound of dirt.,A kid jumps a bike over a dirt ramp.,1,standard,1,2,1
"The baseball player wearing the ""Irish"" uniform prepares to throw the ball to his teammate as the umpire watches closely.",Two people are playing catch with a football while a priest watches.,2,standard,2,1,1
Two girls and one women stand in the pouring rain.,The people are standing in the rain waiting for a bus.,1,standard,1,1,1
"a crowd gather together, all looking in the same direction.",A large crowd are pulling a long rope.,2,standard,2,2,1
"A lone, 2-3 year old blond child in a blue jacket is putting a small black plastic item in his mouth as he kneels on a waiting room couch pointed toward the back while looking at something or someone not in the room.",The jacket is moldy.,1,standard,1,1,1
A boy in sandals is looking at a camera in a busy street.,A boy is playing nintendo on his couch,2,standard,2,2,2
An man wearing headphones observes an older man performing his guitar on a public street bench.,The two men are near a public street bench outside,0,standard,0,1,2
Ski equipment sits alone on a snowy mountain,Some skis are sitting in the snow.,0,standard,0,1,1
The brown dog next to the swimming pool has a ball in its mouth.,A dog just fetched a ball,1,standard,1,1,1
A mother and her two children sit down to rest.,Three people are resting.,0,standard,0,1,1
"A young girl with blue and pink ribbons in her braids, without a top and a woman with a white t-shirt and a zebra skirt wading in a public water fountain.",People in a water fountain,0,standard,0,2,2
A woman dressed as Snow White walks with other girls in costume down a street.,A girl is taking a spelling test.,2,standard,2,2,1
"A man with an orange hat in a yellow canoe paddles along a river in a wooded, mountainous area.",The man is on vacation,1,standard,1,1,2
