premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
There is no little black dog chasing a little brown dog,A brown dog and a black dog are in the grass,1,standard,1,2,1
There is no kid playing guitar,A kid is playing guitar,2,standard,2,2,1
The man and woman are strolling,The man and woman are walking,0,standard,0,1,0
"A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling",The teenage girl is wearing beads that are red,1,standard,0,1,1
Two white dogs and one brown dog are chasing a ball,Two white dogs and one brown dog are chasing a toy,0,standard,0,1,1
A child is swimming underwater in a pool,A child is swimming on the water's surface in a pool,1,standard,2,2,1
A man is drawing some figures,A person is drawing some figures,0,standard,0,1,1
The young boys are playing outdoors and the man is smiling nearby,A group of kids is playing in a yard and an old man is standing in the background,1,standard,1,2,1
A man and a woman are sitting in front of an art gallery and are looking at a map,A couple is looking at a map,0,standard,1,2,1
Two construction workers are sitting up on the top of a building,Two men are taking a break from construction,1,standard,1,1,1
A group of racing dogs is wearing striped uniforms and is running down a track,A group of dogs bred for racing is wearing striped uniforms and is running down a track,0,standard,1,2,1
One little boy with brown hair is jumping off of the brown chair onto the floor,A young boy is jumping off a chair,0,standard,0,2,1
The rhino is grazing on the grass,The animal is grazing on the grass,0,standard,0,1,1
"A girl from Asia, in front of a window made of bricks, looks surprised",A girl is wearing a t-shirt and has her mouth open.,1,standard,1,1,1
The little girl in a pink shirt is running under a tree in the desert,A girl is running with a pink shirt and is not wearing jeans,1,standard,1,1,1
People are walking outside the building that has several murals on it,Several people are in front of a colorful building,0,standard,0,1,1
A man in a blue cowboy hat is riding a white horse,A woman in blue is riding a horse on a dirt road,1,standard,2,2,1
A monkey is wading through a marsh,A monkey is wading through a river,1,standard,2,2,1
The man is playing a game on the grass,There is no man playing a game on the grass,2,standard,2,2,1
There is no man spitting,A man is speaking,1,standard,2,0,1
A girl has black and orange patches on the cheeks,A girl has colored patches on the cheeks,0,standard,0,0,1
Two twin preteen boys are dueling with sticks,Two boys are wearing brown shirts and are enthusiastically tugging at a rope on a wooden platform,1,standard,2,1,1
A man is sitting peacefully on a boat in front of the sunset near a flag,"A man is sitting on a boat in font of the sunset, near a flag",0,standard,0,1,1
Two baby pandas are playing,Two cubs are playing,0,standard,2,2,1
A man in a black hat is reaching for a box,A person in a black hat is reaching for a box,0,standard,0,1,0
A man and a woman are driving down the road in an open-air vehicle,Two persons are driving down the street in a jeep,1,standard,1,2,0
A brown and white dog with a brown and black bandanna is running very fast,A small white dog is running across a lawn,1,standard,1,1,1
A cheetah is quickly running behind its prey.,A prey is quickly running behind the cheetah,2,standard,2,1,0
A dog is riding a skateboard,There is no dog riding a skateboard,2,standard,2,2,1
Eggs are being cracked into a bowl by a woman,A woman is placing skewers onto a rack,1,standard,2,2,1
Five people are standing with three dogs in the green field beside the road,Five people are standing in the grass with some dogs,0,standard,0,2,1
Nobody is playing with a toad,A man is playing the trumpet,1,standard,2,2,1
The man is slicing potatoes,There is no woman peeling a potato,1,standard,2,2,1
A child in a green and white sports uniform is running over the grass,There is no little boy wearing a green soccer strip and running on the grass,1,standard,2,2,1
The kids are chasing each other in the sand,The kids are not chasing each other in the sand,2,standard,2,0,1
Someone is playing with a toad,Someone is playing with a frog,1,standard,2,2,1
One girl in orange shorts is standing on a rock cliff over the water and the other girl in black shorts is jumping off into the water,Two males are standing on a cliff edge and one is jumping into the water,1,standard,2,1,2
There is no woman firing a rifle,A woman is firing a rifle,2,standard,2,2,1
The cat is licking a bottle,The dog is licking a bottle,1,standard,2,2,1
A man is putting down the guitar,A man is playing a guitar,2,standard,2,1,1
A man is standing in the water at the base of a waterfall,The man is standing in a body of water near a waterfall,0,standard,0,1,1
A man is falling off a horse on a track and is laid in the wild,A horse is tossing the cowboy wearing pants of blue and red color,1,standard,1,2,1
The brown dog and the red dog are frolicking on the beach,A brown dog and a red dog are frolicking on the beach,0,standard,0,2,1
The lady is cracking an egg for the mixer,The lady isn't cracking an egg for the mixer,2,standard,2,0,1
People are sitting at square tables in a red room,People are sitting at tables in a red room,0,standard,0,2,1
No dog is emerging from a lake,A dog is emerging from a lake,2,standard,2,2,1
A dog with a blue blanket is running through the grass,A dog with a blue muzzle is running around the yard with a jacket,1,standard,1,2,1
People wearing costumes are gathering in a forest and are looking in the same direction,A little girl in costume looks like a woman,1,standard,2,1,1
The trumpet is being played by a man,A man is playing the trumpet,0,standard,0,2,1
A man and a woman are eating,A man and a woman are not eating,2,standard,2,2,1
"A rock is being climbed by a person with a rope, which is pink",One man is climbing a cliff with a rope,0,standard,1,2,1
Three men are jumping off a wall,"Three young men are running, jumping and kicking near a vending machine",1,standard,1,1,1
A small boy in a yellow shirt is laughing on the beach,A little boy is topless and is serious,1,standard,2,1,1
A woman is frying meat,A woman is not frying meat,2,standard,2,0,1
The baby is being put into a trash can by a woman,A person is putting meat into a skillet carelessly,1,standard,2,2,1
Two balls are bouncing against some colorful kids,Two kids are bouncing on colorful balls,1,standard,0,1,1
Someone is drilling a hole in a strip of wood with a power drill,Someone is making a hole in a strip of wood with a drill,0,standard,0,1,1
A woman is cleaning a man's face,The woman is putting makeup on the man,1,standard,2,2,1
A motorcyclist is riding a motorbike dangerously along a roadway,A motorcyclist is riding a motorbike along a roadway,0,standard,0,1,1
A man in a white hat is touching a cardboard box,A man in a black hat is touching a cardboard box,1,standard,2,1,1
There is no monkey pulling a dog's tail,A monkey is pulling a dog's tail,2,standard,2,2,1
The boy is speedily riding a tricycle,The boy is riding a tricycle,0,standard,0,2,1
A dog which is furry and black is in a back yard and is carrying a basket in its mouth,"A dog next to a tree, which is probably a pine, is dropping a bucket",1,standard,2,2,1
An adult is in the amphitheater and is talking to a boy,The man is standing outdoor and the boy is falling over the bottom of the stairs,1,standard,2,2,1
A dog is running uphill,There is no dog running up a grassy hill,1,standard,2,2,0
A man is cutting a tree with an axe,A person is chopping down a tree with an axe,0,standard,0,2,1
A photographer is being surrounded by men,A man in a suit is being surrounded by photographers,1,standard,1,1,0
A grey dog is bouncing a soccer ball on its head in a grass field,A grey dog is bouncing a tennis ball on its head in a grass field,2,standard,2,2,1
There is no person playing a piano,A person is playing a piano,2,standard,2,2,1
A surfer is riding a big wave across dark green water,The surfer is riding a big wave,0,standard,0,1,1
"A child, who has blond hair, is holding a yellow bottle",A boy in a blue shirt has dirt on his face,1,standard,2,1,1
A black and white dog is holding a baseball in its mouth,A black and white dog is dropping a baseball from its mouth,1,standard,1,2,1
A woman is showing a puppy to an infant,A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,1,standard,2,2,1
A girl in a brown dress is being surrounded by children and is closing her eyes,The sun is not shining on the face of the girl who is in a yellow dress,1,standard,2,0,1
One young lady is jumping on the car,One girl is jumping on the car,0,standard,0,2,1
"A dog is in an area full of sand, with the sand that is being stirred up into the air and several plants are in the background",A dog is in the sand that is blowing in the wind,0,standard,1,2,1
The man in the purple hat isn't operating a camera that makes videos,The man in the purple hat is operating a camera that makes videos,2,standard,2,1,1
A woman is slicing a tomato,A woman is dancing near a fire,1,standard,2,2,1
Several children are sitting down and have their knees raised,Several children are lying down and are raising their knees,1,standard,2,1,1
A person is stirring vegetables in a pot,There is no man mixing vegetables in a pot,1,standard,2,2,1
The girl is spraying the plants with water,The boy is spraying the plants with water,1,standard,2,2,1
The person isn't dicing up an orange pepper,The person is dicing up a pepper which is orange,2,standard,2,2,1
A woman is walking with a pair of dogs,A woman is showing a dog with very long hair at a dog show,1,standard,1,1,1
A woman is putting meat in a pan,Someone is dropping the meat into a pan,0,standard,0,2,1
Two children are rolling in dirty water,Two boys are laying in the ocean close to the beach,1,standard,2,2,1
A little boy is jumping into a puddle on the street,A young child is wearing boots made of green rubber and playing in a puddle full of mud,1,standard,1,2,1
Four people are walking along a city sidewalk and the one in the green hat is phoning someone,Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,0,standard,0,1,1
The woman in a red costume is leaning against a wall made of bricks and playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,0,standard,0,1,1
A woman is using a sewing machine,A woman is sewing with a machine,0,standard,0,2,0
Two young boys are looking up at the camera and one is sticking out his tongue,A little boy is sticking his tongue out for the camera and another boy is not looking,1,standard,0,1,1
A boy is playing on a toy,The man is aiming a gun,1,standard,2,1,1
A boy is running away from the fishing line,A boy is hanging a fishing rod and running in front of a fish ,1,standard,1,2,1
Video games of two playing boys are on a couch,Two boys on a couch are playing video games,1,standard,0,1,1
The boys are standing in front of the burning car,Some young men are standing still and a car is exploding behind them,1,standard,1,1,1
There is no woman using an eye pencil and applying eye liner to her eyelid,A woman is using an eye pencil and is applying eye liner to her eyelid,2,standard,2,2,1
A man is playing a harp,A harp is being played by a man,0,standard,0,2,1
Two men are fighting,Some men are fighting,0,standard,0,1,1
A child is experiencing a new world,A boy under an umbrella is being held by his father who is wearing a coat dyed in blue,1,standard,1,1,1
The brown dogs are playfully fighting on the sandy beach,The brown dogs are playfully fighting on the sandy shore,0,standard,0,1,1
There is no water being drunk by a cat,Some water is being drunk by a cat,2,standard,1,2,1
"A large, gray ball is hitting a running dog, which is carrying some grass in its mouth",A large dog is running on the grass with a tennis ball in its mouth,1,standard,1,2,1
There is no kid playing guitar,A boy is playing a guitar,2,standard,2,2,1
A woman is marching with a pair of dogs,A woman is showing a dog with very short hair at a dog show,1,standard,1,1,1
A man is cutting the tape on the box,A man is cutting a box,1,standard,0,2,1
The brown dog is not playing outdoors,The brown dog is playing outdoors,2,standard,2,1,1
A person is performing tricks on a motorcycle,A person is not performing tricks on a motorcycle,2,standard,2,0,1
A guy is cheerfully playing with the footbag,A guy is cheerfully playing with a footbag,0,standard,0,1,1
A woman is slicing a tomato,The woman is peeling a potato,1,standard,2,2,1
A man is playing a guitar,Someone is playing a piano,1,standard,2,2,1
There is no hamster singing,A person is slicing some onions,1,standard,2,2,1
A woman is putting a baby in a waste bin,The woman is not poking holes in the potato,1,standard,2,0,1
A man is peeling an onion,A man is walking along a path through a wilderness,1,standard,2,1,1
There is no cook slicing some bell peppers,The person is dicing up a pepper which is orange,2,standard,2,2,1
There is no kitten drinking milk,The milk is being drunk by a cat,1,standard,2,2,1
The bride and the groom are leaving after the marriage,A married couple is walking down the aisle,1,standard,2,1,1
A man is performing a trick on a surfboard in the water,A person is performing a trick on a surfboard in the water,0,standard,0,1,1
The young girl is blowing a bubble that is huge,The girl in a dyed red shirt isn't blowing a bubble,1,standard,2,1,1
The dog is snapping at some droplets of water,The dog isn't snapping at some droplets of water,2,standard,2,0,1
A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,A man and a woman are jumping on the curb,1,standard,2,2,1
The motorcycle racer is riding a red and black bike,A woman is leaning on a racing motorcycle,1,standard,1,1,1
A dog is riding a skateboard,There is no dog riding a skateboard,2,standard,2,2,1
A woman is slicing potatoes,A person is riding a horse,1,standard,2,2,1
A man is jumping onto a low wall,A man is jumping a wall,1,standard,0,2,1
The man is stirring oil,The man is not stirring the sauce for the chicken,1,standard,2,0,1
A boy in blue shirt is looking at his hand near a stack of blocks on table,The boy in blue shirt is looking at his hand near the stack of blocks on table,0,standard,0,1,1
A young girl in blue is jumping in the air,A young girl in a blue leotard is jumping on the ground,1,standard,2,1,1
"The boys are standing in front of the car, which is burning",Four young men are standing still and a car is exploding behind them,1,standard,1,1,1
A black bird is sitting on a dead tree,A black bird is taking flight from a dead tree,1,standard,2,2,1
A boy is not playing a guitar,A kid is playing guitar,1,standard,2,2,0
Two dogs of different breeds are looking angrily at each other across a street,Two dogs of different breeds are looking at each other across a street,0,standard,0,1,1
Two poodles are in the snow and one is jumping high,A grey dog is jumping toward a black and white dog in the water,1,standard,1,1,0
The woman is cutting a carrot,There is no woman slicing an onion,1,standard,2,2,1
There is no white car being driven by the man,A white car is being driven by the man,2,standard,2,1,1
The man is rock climbing,A man is cooking a snake,1,standard,2,2,1
Dirt bikers are riding on a trail,Two people are not riding motorbikes,1,standard,2,0,1
A person is slicing an onion,An onion is being sliced by a person,0,standard,0,2,1
A dog is playing alone on a beach covered by snow,There is no dog walking along a snowdrift,1,standard,2,2,1
A man and a woman are eating,A man and woman are talking,1,standard,1,1,1
A man is tying a shoe,A man is tying the shoe,0,standard,0,2,1
A man is cutting tomatoes,A man is slicing tomatoes,0,standard,0,2,1
A woman is playing a flute,A woman is playing flute,0,standard,0,2,1
A man is stopping a horse,The man is riding a horse,1,standard,2,2,1
A group of people is sitting on both sides of a red stone structure,Some people are sitting on the ground outside a monument,1,standard,1,1,1
The lady is measuring the ankle of another woman,A woman is being measured by another woman,0,standard,0,1,1
Nobody is beating an egg,The woman is stirring eggs in a bowl,2,standard,2,2,1
Children in swimming suits are not playing in the water,The kids are wearing bathing suits and water is splashing around,1,standard,2,1,0
The boy is enthusiastically playing in the mud,The boy is playing in the mud,0,standard,0,1,1
A dog with golden fur is in the water,A brown dog is calmly standing in the water,1,standard,1,1,1
A bunch of boys are playing with a ball in front of a large door made of wood,The children are playing in front of a large door,0,standard,0,1,1
A man is standing on a roof top and playing a violin,A man is standing on a roof,0,standard,0,1,1
A magic trick is being performed by the magician,The man is doing a magic trick,0,standard,1,1,0
There is no man patting an alligator on the mouth,A man is patting an alligator on the mouth,2,standard,2,2,1
A person is riding a horse,There is no woman slicing potatoes,1,standard,2,2,1
A panda bear is eating some bamboo,The panda is not eating bamboo,2,standard,2,0,1
The man is racing for the lead ,A man is leading the race,1,standard,0,1,1
A black and white dog is playing with a tattered volleyball in a brown field,A black and white dog is playing with a broken volleyball,0,standard,1,2,1
Two people in two chairs are talking,Two people in two chairs are reading,1,standard,2,1,1
There is no person pouring olive oil into a pot on the stove,A person is pouring cooking oil into a pot,1,standard,2,2,1
A small girl is riding in a toy car,The small girl is riding in the toy car,0,standard,0,2,1
A person is frying meat in a pan,A person is frying food in a pan,0,standard,0,2,1
Two kids and a man are playing games at an arcade,Two kids and a woman are playing games at an arcade,1,standard,2,2,2
A tennis player with a green headband is hitting the ball,A tennis player with a green headband is missing the ball,2,standard,2,1,1
The man is eating cereal,There is no man eating a bowl of cereal,2,standard,2,2,1
A woman is riding on an elephant,A soda is being opened and drunk by a woman,1,standard,2,2,1
The man is playing the guitar,The man is playing the instrument,0,standard,0,1,1
A group of five young adults are lounging in the room,A small group of people are standing and two are sitting on the couch,1,standard,2,2,1
Two dogs are playing by a tree,A dog is catching a stick in the air and another is watching,1,standard,1,1,1
A young oriental girl is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above people and is playing with a pinwheel,0,standard,0,1,1
A dog is chasing the tail of an animal in the grass,The tail of an animal is being chasing by a dog in the grass,0,standard,0,2,1
The man is cutting the tape on the box,A man is cutting the tape on the box,0,standard,0,2,1
A woman is looking curiously at a man,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background",1,standard,1,1,1
A person in biking gear is standing steadily in front of some mountains ,The mountain gear is steadily placed in front of the standing biker,1,standard,0,1,1
The lady is peeling the potato,The potato is being peeled by the lady,0,standard,0,2,1
Men are sawing logs,There are no men sawing,2,standard,2,2,1
A man is dancing,There is no man dancing,2,standard,2,2,1
A man in a cap is playing a harp,A man in a hat is playing a harp,0,standard,0,2,1
A man is drawing on a digital dry erase board,A person is drawing some figures,1,standard,1,1,1
A large dog and a small dog are standing next to the kitchen counter and are investigating,A large dog and a small dog is standing on the kitchen counter and investigate,0,standard,0,1,1
A girl is standing in a group and is wearing a black shirt and pink beads,A girl has black and orange patches on the cheeks,1,standard,1,1,1
The woman is picking up the kangaroo,A man is standing on the top of a roof and playing a violin,1,standard,2,2,1
The girl with a helmet is perching on a bike,A woman is performing a trick on a ramp with a bicycle,1,standard,1,1,1
Different teams are playing football on a field,Different football players are teaming on a field,0,standard,0,1,1
A man is being roped before a climb,A man is climbing a rope,1,standard,1,1,1
A man and a woman are shaking hands,Two persons are shaking hands,0,standard,0,1,1
Some women are holding each other in a circle and dancing,Two men are playing table tennis,1,standard,2,2,1
A man is slicing a tomato,There is no man slicing a tomato,2,standard,2,2,1
A group of people is on a beach,A group of people is near the sea,0,standard,0,0,1
An electronic man is held as a device,A man is holding up an electronic device,1,standard,0,1,0
A man is removing the peel of an onion,A man is peeling an onion,0,standard,0,2,1
The cats are not playing with each other,Two cats are fighting each other,1,standard,2,2,0
There is no man holding a sign and seeking money,A bearded man is standing by a shopping cart and is holding a cardboard sign,1,standard,2,1,0
A man is playing the drums,A man is playing the guitar,1,standard,2,1,1
A group of people is sitting on both sides of a red stone structure,A group of people is standing on both sides of a red stone structure,1,standard,2,1,1
Two men with bikes are on the side of a snowy road,Two men with cars are on the side of a snowy road,1,standard,2,2,1
There is no woman cooking a breaded pork chop,The woman is frying a breaded pork chop,2,standard,2,2,1
A group of racing dogs is wearing striped uniforms and is running down a track,There is no group of racing dogs wearing striped uniforms and running down a track,2,standard,2,2,1
A dog is jumping high into the air in the country,A dog is jumping on a trees in the shades,1,standard,1,2,1
Sign language is being used by a young girl,A girl is communicating with sign language,0,standard,0,1,1
Some pieces of butter are being added to the stand mixer,A man is cutting pieces of butter into a mixing bowl,1,standard,2,2,1
"A brown and white dog is jumping over a red, yellow and white hurdle",A large brown cat is jumping over a red hurdle,1,standard,2,2,1
Two people are playing ping pong,A few animals are playing in the water,1,standard,2,2,1
A group of scouts are hiking through the grass,Some people are walking,0,standard,0,1,1
A group of five young adults are lounging in the room,A group of five young adults are lounging indoors,0,standard,0,1,1
There is no adult in the amphitheater talking to a boy,"The man and the boy are standing at the bottom of the stairs, which are outdoors",1,standard,2,2,0
A woman is putting away a carrot,A woman is slicing a carrot,1,standard,2,2,1
A man without a shirt is posing with the arms spread next to a woman,A shirtless woman is posing with a girl who is hiking in a park,1,standard,2,1,1
A lemur is eating,There is no lemur eating,2,standard,2,2,1
A man is slicing onions,A man is cutting onions,0,standard,0,2,1
A little girl is playing a grand piano on stage,A girl is playing the piano,0,standard,0,2,1
A young girl in a blue leotard is jumping in the air,The young girl in blue is jumping in the air,0,standard,0,1,1
A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair,A young oriental girl is standing above people and is playing with a pinwheel,1,standard,2,1,1
A girl is drawing a man,A man is drawing,1,standard,2,2,1
A player is running with the ball,Two teams are competing in a football match,1,standard,1,1,1
The man is carefully feeding a mouse to the snake,A snake is being fed a mouse by a man,0,standard,0,2,2
A man is thinking,There is no man thinking,2,standard,2,2,0
There is no woman cleaning a shrimp,Someone is cleaning an animal,1,standard,0,1,1
A woman is slicing butter,A man is slicing butter,1,standard,2,2,1
Two dogs are playing together on the grass,A big dog and a small dog with a white coat are playing together,1,standard,1,1,1
"A dog, which is large and gray, is carrying a ball in its mouth and running across the grass",There is no large dog running on the grass with a tennis ball in its mouth,1,standard,2,0,1
The person is not standing on white ice,The person is standing on white ice,2,standard,2,1,0
There is no snowboarder jumping off the snow,The snowboarder is jumping off a snow covered hill,2,standard,2,1,1
A dog is running on concrete and is holding a blue ball,A dog is running on concrete and is holding a ball,0,standard,0,2,1
The plane is landing,A plane is landing,0,standard,0,2,1
A man is buttering a piece of bread,A man is buttering a slice of bread,0,standard,0,2,1
A man and two women in a darkened room are sitting at a table with candles,The group of people is not sitting in a dim room,2,standard,2,0,1
A potato is being sliced by a person,A person is playing a piano,1,standard,2,2,1
The man is setting up the camera and taking sunset pictures at the beach,The man is putting away the camera and walks away from the beach,2,standard,2,1,1
A man is playing a large flute,A large flute is being played by a man,0,standard,0,2,1
A child is watching someone playing outdoors and is spouting water over the rest of his family ,A child is playing with a water spout outdoors and the rest of his family is watching,1,standard,0,1,1
Little boys are playing in a water fountain in front of lots of people,Children are playing in a fountain that is spraying water from the ground,1,standard,1,1,1
Some liquid is being poured into a pan by a man,A man is pouring liquid into a pot,0,standard,2,2,1
Someone is not stirring chili in a kettle,Someone is stirring chili in a kettle,2,standard,2,1,1
A woman in blue jeans is standing in front of a group of children beside a house made of stone,A woman in blue jeans is standing in front of a group of children beside a stone built house,0,standard,0,1,1
A man is standing at the wheel of a classic American car that has its door and trunk open,A woman is standing at the wheel of a classic American car that has its door and trunk open,1,standard,2,2,1
A man is standing on a dirt hill next to a black jeep,A man in a hat is standing outside of a green vehicle,1,standard,2,1,1
A woman is standing and isn't looking at the waterfall,The man in a grey t-shirt is sitting on a rock in front of the waterfall,1,standard,2,1,0
A man is putting down the flute,A man is playing a flute,1,standard,0,2,1
A man is shooting guns,A woman is not riding a horse,1,standard,0,0,1
A man is fitting a silencer to a pistol,There is no man fixing a silencer to a gun,2,standard,2,2,1
Several people are walking in line across a bridge,Several people are not walking in line across a bridge,2,standard,2,0,1
A woman is cutting butter,A woman is slicing butter,0,standard,0,2,1
The potato is being peeled by a woman,One woman is peeling a potato,0,standard,0,2,1
A dog with a blue collar is playing with the ball in the garden,A dog with a blue collar is playing with the ball outside,0,standard,0,1,1
A group of people is gathering at a stand at the fair,The people are running at a carnival,1,standard,2,1,1
A dog is far from the red ball in the air,"A dog, which is small, is playing on the green grass",1,standard,1,2,0
Two people in two chairs are reading pleasantly,Two people in two chairs are reading,0,standard,0,1,1
A young girl in a blue leotard is jumping in the air,A young girl in blue is jumping in the air,0,standard,0,1,1
A woman is dancing,A man is puking,1,standard,2,2,1
A man and woman are talking,A man and a woman are silent,2,standard,2,1,0
The snowboarder is leaping over white snow,A leap over white snow is greatly appealing to the snowboarders,1,standard,1,1,1
There is no person cutting some ginger,A person is slicing an onion,1,standard,2,2,1
A man is standing on the top of the rocks with clouds behind them,One man is standing on the top of the rocks with clouds behind them,0,standard,0,1,1
The brown dog is not sniffing the back of a small black dog,A large brown dog and a small grey dog are standing on a rocky surface,1,standard,2,1,1
A person is strongly whisking eggs in a bowl,A person is removing eggs from a bowl,1,standard,2,2,1
A woman is adding ingredients to a big bowl,A woman is adding ingredients to a bowl,0,standard,0,1,1
A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,The young girl is playing on the edge of a fountain and an older woman is watching her,1,standard,1,1,1
A girl in a black hat is wearing a bikini at the beach,A black girl with no bikini is wearing a hat at the beach,1,standard,2,1,1
The military officer is barking at the recruits,An officer is talking to the soldiers,0,standard,0,1,1
A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,1,standard,0,1,1
Two people are passionately kissing near a crowd,A woman is being kissed by a man,1,standard,1,2,1
The bike is being ridden by a girl in a strange outfit,A woman is wearing paint and costume pieces and is riding a bike on a busy street,1,standard,1,2,1
A distant person with a blue backpack is hiking in rocky area,A distant person with a blue backpack is hiking area full of rocks,0,standard,0,1,1
A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,1,standard,0,1,1
A man is pouring a plate of shredded cheese into a pot of sauce,The woman is adding cheese to the sauce,1,standard,2,2,1
A group of people is on a beach,A group of people is on a mountain,1,standard,2,1,1
Five people are running with three dogs in the green field beside the road,Five people are standing with three dogs in the green field beside the road,1,standard,2,2,1
A group of people is equipped with unprotective gear,A person in biking gear is standing steadily in front of some mountains ,1,standard,2,1,0
A woman is coating a pork chop,A cook is coating a pork chop,0,standard,1,2,1
One man is talking to a girl with an internet camera,The teens are talking to a boy and a girl with a webcam,1,standard,2,1,1
A woman in a bikini is pulling a dog on a leash at the beach,A woman in a bikini is pulling a cat on a leash at the beach,1,standard,2,2,1
The motocross rider is wearing blue and black pants,Blue and black pants are being worn by the motocross rider,0,standard,0,1,1
The girl is wearing an orange shirt and a striped tie,A girl is wearing an orange shirt and a striped tie,0,standard,0,1,1
The man is singing heartily and playing the guitar,The man is singing and playing the guitar,0,standard,0,1,1
The man is playing a game on a lawn,The man is playing a game on the grass,0,standard,0,1,1
"A dog, which is white, is standing on fallen leaves",A white dog is standing on fallen leaves,0,standard,0,1,1
A large dog is running on the grass with a tennis ball in its mouth,"A dog, which is large and gray, is difficultly carrying a ball in its mouth and running across the grass",1,standard,1,2,1
The white dogs are looking curiously at the black llama,A black sheep is standing near three white dogs,1,standard,2,2,1
Some horses are racing furiously over the green grass and jumping an obstacle,"The Jockeys are slowing down their horses on the field, which is completely green",1,standard,2,2,1
One man is doing a bicycle trick in midair,The cyclist isn't performing a trick in the air,1,standard,2,0,1
A child in a green and white uniform for sports is running over the grass,A little boy is wearing a green soccer strip and is running on the grass,1,standard,1,1,1
A small black and white dog is carrying a stick and is swimming,A big black and white dog is carrying a stick and is swimming,1,standard,2,2,1
A little girl in a pink shirt is playing t-ball and taking a swing,A girl is hitting a little tee with a baseball,1,standard,1,2,1
The muscular black man is dancing and the man behind him is wearing green beads,The muscular white man is dancing and the man behind him is wearing green beads,1,standard,2,1,1
The lady is cracking an egg into a bowl,The lady is cracking an egg into a dish,0,standard,0,2,1
Some cheerleaders are taking a break,Some cheerleaders are relaxing,0,standard,0,1,1
A girl in gold and purple is holding a rainbow afghan,A girl is carrying a lot of colorful scarves on the beach,1,standard,2,2,1
The little boy is singing and playing the guitar,A guitar is being played by a baby,1,standard,1,2,1
The person is peeling an onion,A person is peeling an onion,0,standard,0,2,2
A man is shaking a container over a sink in the kitchen,There is no man shaking a container over a sink in the kitchen,2,standard,2,2,1
A group of people is standing together and looking at the camera,There is no group of people standing together and looking at the camera,2,standard,2,2,0
The snowboarder is jumping off a snow covered hill,The snowboarder is jumping off a snowy hill,0,standard,0,1,1
A man is racing,A man is running,1,standard,0,1,1
The woman is stirring eggs in a bowl,The lady is stirring eggs in a bowl,0,standard,0,2,1
A dog is chasing a ball in the grass,A dog is losing a ball on the grass,1,standard,1,1,0
A machine is sharpening a knife,The machine is shaving the end of a pencil,1,standard,2,2,1
A person is riding a bike,"A person who rides bikes, in a black and red uniform, is standing on a dirt bike",1,standard,1,1,1
An onion is being sliced by a man,An onion is being cut by a man,0,standard,0,2,1
A man is singing and playing the guitar,A man is singing a song and playing the guitar,0,standard,0,1,1
A red dog is jumping and catching a tennis ball in its mouth,A dog with a tan coat is jumping up and catching a tennis ball,1,standard,2,1,1
Two kids are sitting on colorful balls,The children are wearing black tights and hopping,1,standard,2,1,1
A father is pulling his daughter on a go-kart and another girl is looking away,Two small children are playing with a toy car in the street,1,standard,2,2,1
Two brown dogs are playing with a frisbee in the water,Two brown dogs are leaving a frisbee in the water,1,standard,1,1,1
There is no man playing a guitar,A man is playing a guitar,2,standard,2,1,1
The man is standing steadily next to a birdcage,The man is standing next to a bird cage,0,standard,0,1,1
No people is sitting around a fire at night,People are clustered around a bonfire at night,2,standard,2,1,1
The man is dancing,Three women are standing still,1,standard,2,2,1
A shirtless man is posing with a girl who is hiking in a park,A man without a shirt is posing with the arms spread near a woman,0,standard,0,1,1
Nobody is on a motorcycle and is standing on the seat,Someone is on a black and white motorcycle and is standing on the seat,2,standard,2,1,1
"A child, who is young, is riding a bike on a rough dirt path",A young child is riding a bike on a rough dirt path,0,standard,0,2,0
A hiker is on top of the mountain and is dancing,A man is on a rock high above some trees and is standing in an uncomfortable position,1,standard,2,1,2
Three men are lying on a hill and looking at the mountains and sky,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars,1,standard,1,1,1
A big dog and a small white dog are playing together,Two construction workers are sitting up on the top of a building,1,standard,2,1,1
Two young women are not sparring in a kickboxing fight,Two women are sparring in a kickboxing match,1,standard,2,2,1
A man is chopping butter into a container,A prawn is being cut by a woman,1,standard,2,2,1
A brown and white dog is playing on the grass,A brown and white dog is playing on the lawn,0,standard,0,1,1
A woman is painting a man's face,A woman is cleaning a man's face,1,standard,2,2,2
A woman in a bikini is pulling a dog on a leash at the beach,A woman is standing at the beach with an animal on a leash,1,standard,0,1,1
A brown and white dog is running through the river,An animal is emerging from a lake,1,standard,1,2,1
Two men are competing in a tire rolling race,Two women are competing in a tire rolling race,1,standard,2,1,1
