premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
You're the Desert Ghost.,You're a living desert camel.,2,standard,2,2,1
"For this report, we provide an overview of the major theories about why people save and describe various factors associated with the decline in personal saving.",There are several major theories about why people save.,0,standard,0,1,1
"Punditus Interruptus, The Final ",The Last Punditus Interruptus,0,standard,0,2,1
NONFEDERAL PHYSICAL PROPERTY ANNUAL STEWARDSHIP INFORMATION For the Fiscal Year Ended September,The report details federal physical property,2,standard,2,1,1
because i don't want to my mother was also a domineering type of personality because she had to take over the things that my dad fell short in,My mother was domineering since she filled in my father's shoes.,0,standard,0,1,1
"Favored by the Ancient Egyptians as a source of turquoise, the Sinai was, until recently, famed for only one event but certainly an important one.",The Ancient Egyptians found nothing of use in the Sinai.  ,2,standard,2,1,1
uh-huh well maybe well i've enjoyed talking to you okay bye-bye,I liked talking to you about sports.,1,standard,1,1,0
You name it L.A.'s got it.,L.A. doesn't offer much of anything.,2,standard,2,1,0
This points to a final press-friendly quality of McCain' brilliant flattery.,This does not lead to a final press-friendly quality of McCain' brilliant flattery.,2,standard,2,1,1
Several of its beaches are officially designated for nudism (known locally as naturisme) the most popular being Pointe Tarare and a functionary who is a Chevalier de la L??gion d'Honneur has been appointed to supervise all aspects of sunning in the buff.,There are a number of nude beaches.,0,standard,0,1,1
"On the left of the entrance ramp is the open space once occupied by the Temple of Athena, close to which are the remains of the Pergamene library.",There are no remains visible from the ramp.,2,standard,2,1,1
"Managing better requires that agencies have, and rely upon, sound financial and program information.",Agencies need sound financial and program information for good management.,0,standard,0,1,1
"But he said he thought the Ledfords understood they could qualify only if he put down a stated income, typically an undocumented business income that raises the borrower's interest rate. ",He thought he didn't need anything to qualify.,2,standard,2,1,1
Another White House murder mystery and a chance to bash the genre.,White House murder mystery has other works before this one.,0,standard,1,1,1
They would burn to the ground by morning.,"By morning, they would burn the village to the ground.",1,standard,1,1,1
Participate in the postaward audit for assessing thedegree of success of the acquisition.,The award is given to different people every year.,1,standard,1,1,1
is there still that type of music available,I could care less if the music still existed.,2,standard,2,1,1
"Clean shaven, I think and dark.""",I think that person was dark and shaven clean.,0,standard,0,1,1
"Indeed, recent economic research suggests that investment in information technology explains most of the acceleration in labor productivity growth-a major component of overall economic growth-since 1995.",The investment led to a 60 percent growth in labor productivity.,1,standard,1,1,1
"It was replaced in 1910 by the famous old pontoon bridge with its seafood restaurants, which served until the present bridge was opened in 1992.","The famous old pontoon bridge with its seafood restaurants, served from 1910 until 1992.",0,standard,0,1,1
"Apparently, Greuze wasn't worried about needing protection.",Greuze didn't worry about needing protection.,0,standard,0,2,0
"Sitting up at night is always rather jumpy, she confessed.","She confessed to her cat, ""Sitting up at night is a rather jumpy experience.""",1,standard,1,1,1
"Happily, there's still a lot that hasn't yet been adulterated on the two islands'meaning that visitors also have a choice.",The two islands still have many activities that aren't yet tainted.,0,standard,0,1,1
well in a way you can travel light,You can travel light. ,0,standard,0,1,1
Never know where they won't turn up next. ,Who knows where they will turn up next.,0,standard,0,1,1
"The almost midtown Massabielle quarter (faubourg de Massabielle), is sometimes described as the most picturesque in the city.",The most picturesque part of the city is in the south.,2,standard,1,1,1
"Don't take it to heart, lad, he said kindly.",You should buy into what was said.,2,standard,2,1,0
Jon's feeling of age and weariness must have shown.,Jon was feeling young and spry.,2,standard,2,1,0
"Although this award will now be handed out annually, Bailey was selected for several years of his commitment.",The award which Bailey was selected for several times in the past is going to handed out once a year.,0,standard,0,1,1
This one ended up being surprisingly easy!,This is an easy one. ,0,standard,0,1,0
Simpson through the tunnels of time.,Simpson through the unpredictable nature of the what will happen.,0,standard,0,1,1
"At 79 m (260 ft) wide and 36 m (118 ft) high, it was built by the Ptolemies during a total reconstruction of the temple in the years 237 105 b.c.",It was built in 105 BC by the Ptolomies.  ,0,standard,0,1,1
Perhaps tax reform doesn't appeal to the new spiritualized side of Bradley.,Bradley is a pastor now.,1,standard,1,1,1
"Regulation and the Nature of Postal Delivery Services, Ed.",There is regulation of the postal delivery service by the USPS.,1,standard,1,1,0
Transforming Control of Public Health Programs Raises Concerns (,The health program transformation is bad. ,1,standard,1,1,0
substitute my my yeah my kid'll do uh four or five hours this week for me no problem,My kid will be doing a few hours for me.,0,standard,0,1,1
"Several pro-life Dems are mounting serious campaigns at the state level, often against pro-choice Republicans.",Silly campaigns are being invented by dumb democrats.,2,standard,2,1,1
GAO's prior work on best practices covers achieving the first knowledge point.,GAO studies the best practices for knowledge in finance.,1,standard,1,1,1
are you and since being Argentinean we also have a lot of pasta,We're Argentinean so we hate to eat any pasta or Italian food.,2,standard,2,1,0
"The technology used to capture and evaluate information in response to the RFP permits LSC to compile and assess key information about the delivery system at the program, state, regional, and national level.",There is no way for the LSC to compile information about delivery systems.,2,standard,2,1,1
GAO's prior work on best practices covers achieving the first knowledge point.,GAO's past work talks about achieving the first knowledge point.,0,standard,0,1,1
Through a friend who knows the lift boy here.,Through my friend has not yet met the lift boy here.,2,standard,2,2,1
and once we came here it was like gosh i just miss that because it really is exciting to be around people of different,It was exciting when we first came here. ,1,standard,0,1,1
"The show, which begins each evening at 9:00 p.m. , relates in melodramatic fashion the history of Istanbul while coloured floodlights illuminate the spectacular architecture of the Blue Mosque.",The history of Istanbul is the subject of the show.,0,standard,0,1,1
"If the face has been getting longer at the bottom over the generations, it has been getting shorter (and broader) on top.",The shape of the face doesn't change at all over the span of generations.,2,standard,2,2,2
"Anyway, thank you very much for trying to help us.",Thanks for all your help.,0,standard,0,1,1
He seemed a trifle embarrassed.,What he saw embarrassed him.,1,standard,1,1,0
Inside are leather-bound regimental books with each serviceperson's name duly inscribed.,There are books that tell how and when each person was killed.,1,standard,1,1,1
"Guangzhou, with a population of more than 5 million, straddles the Pearl River China's fifth longest which links the city to the South China Sea.",The population of Guangzhou has been growing out of control for the past century.,1,standard,1,1,1
you know our church each year has a one of their major fund raisers is you know a garage sale and there's a ton of clothes always you know left over and i take those down to the uh,Our church has a garage sale each year. ,0,standard,0,1,1
So he clearly found a way to project a bandwagon of strength without putting U.S. troops on the line.,He found a way to portray strength without putting troops in harms way.,0,standard,0,1,1
"The Vice President and his representatives have asserted that GAO lacks the statutory authority to examine the activities of the NEPDG, recognizing only GAOas authority to audit its financial transactions.",The Vice President has sacked a few representatives. ,2,standard,1,1,1
"Increased saving by current generations would expand the nation's capital stock, allowing future generations to better afford the nation's retirement costs while also enjoying higher standards of living.","Current generations' increased saving would expand the nation's capital stock, allowing future generations to better afford the nation's retirement costs while also enjoying higher standards of living.",0,standard,0,1,1
okay i'll keep that in mind yeah you serve that yourself or the for a family,I think I will forget about that. You will need to remind me.,2,standard,2,1,1
ENVIRONMENTAL PROTECTION AGENCY,Agency which is responsible for the destruction of the environment.,2,standard,2,1,1
because the cold weather was just simply trapped along the ground and couldn't get away,The weather got away easily.,2,standard,2,1,1
"China could never trump the warhead blizzard Washington would send in retaliation against any atomic attack, though the country would be loath to cede to U.S. missile defenses the deterrence afforded by its handfuls of warheads.",China had many more nuclear warhead than the US.,2,standard,1,1,1
At the top of the hill is the imposing medieval fortress of Kadifekale.,"In medieval times, the fortress withstood many attacks.",1,standard,1,1,1
With him was the evil-looking Number 14.,Number 14 looked very innocent.,2,standard,2,1,1
yep that's what he's worried about the trees or a bush because lilac bushes they they grow fast some people uh would really like to have them and then the people that do have them they spread and they sprout all over their their lawn,"The lilac bushes grow so fast and latch onto everything around them, so they could prevent the trees from getting water.",1,standard,1,1,1
"When we leave the house we shall be followed again, but not molested, FOR IT IS Mr. BROWN'S PLAN THAT WE ARE TO LEAD HIM.",Mr. Brown has made a plan for us to lead him.,0,standard,0,1,1
"Two economists at Virginia Commonwealth University--yes, here are the economists again, but this time making a more plausible argument--studied millions of auto-accident claims filed between 1989 and 1993.",Two qualified researchers looked into vehicular accident insurance claims.,1,standard,0,1,1
"Along the eastern coastline are several fine beaches with perfect windsurfing conditions in their wide, shallow bays.",There are many fine beaches along the shallow bays.,0,standard,0,1,1
"Though he abstains from showbizzy campaigning, he markets his virtue and exploits his legend.","He is not capable to market his virtue, exploiting his legend.",2,standard,1,1,1
"than the passage of time, the rate of inflation, or geographic location, as so often is the case today.",This is never the case today.,2,standard,2,2,1
Always check with drivers and hotel employees to determine if road conditions are good before you depart.,"If the roads are not in good condition, you will be provided an extra night's stay for free.",1,standard,1,1,1
"It also describes the results of the scenario analysis, both in terms of the various marginal costs associated with emission control strategies and the economy-wide impact of each scenario.",It includes no description of what impacts or price will be exacted by emission control strategies.,2,standard,2,1,1
"An ancient Greek trading post, the town manages to combine the atmosphere of a resort with a gutsy, bustling city life.",Prior to becoming a Greek trading post the town was thought to have been a Macedonian fishing village.,1,standard,1,1,1
yeah well my uh my uh probably one of the biggest decisions i think that was very strengthened for our family was rather than have one child make that decision,The decision made no effect on our family.,2,standard,2,1,1
and i'm pretty happy with it so far,It's working out so far.,0,standard,0,1,0
Cop  Bud White (Crowe) and Ed Exley (Pearce) almost mix it up (59 seconds) :,Bud White has been a cop for 4 years.,1,standard,1,2,1
Poirot remained lost in thought for a few minutes. ,Poirot didn't think.,2,standard,2,2,1
"His arm came up over his eyes, cutting off the glare.","Everything was dark, and he couldn't see a thing.",2,standard,2,1,0
"A piece describes the Learning Channel's new women-targeted reality TV  A Wedding Story , A Baby Story , and A Dating Story , featuring real-life marriages, babies, and dates.",The LEarning Channel focuses on the male audience.,2,standard,2,1,1
Introduction,The line considered introduces the work it is referencing.,0,standard,1,1,0
i never managed to plan my departure right,I have all of my travel plans set.,2,standard,2,1,1
oh wow no i just started about well five years ago i think,It started last year.,2,standard,2,1,1
Trying Your Luck,Think carefully and calculate your way to a certain victory.,1,standard,1,1,0
"What are you going to do about it?"" Tuppence frowned severely.",Tuppence was worried that nothing could be done.,1,standard,1,1,1
"Additionally, GAO's FederalInformationSystemControlsAuditManualis now used by most major federal audit entities to evaluate computerrelated controls.",GAO's system is ranked the best by most federal audit entities.,1,standard,1,1,1
The  liberation  of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan  Asia for the Asians.  ,The Japanese slogan is Asia for the Japanese.,2,standard,2,1,1
"As long as Assad lives, he can manage these troubles and keep an agreement with Israel.",The only way for Assad to take care of the trouble is for him to die. ,2,standard,2,1,1
"The program covers those units covered by the new nationwide sulfur dioxide trading program that are located in the States in the WRAP and that, in any year starting in 2000, emit more than 100 tons of sulfur dioxide and are used to produce electricity for sale.",The program covers units covered by the nationwide sulfur dioxide trading program.,0,standard,0,1,1
"Suddenly she started, and her face blanched.","She moved swiftly, her face pale.",0,standard,0,1,0
"(For more information on BLM's senior executive performance plans, see app.",BLM's performance plans are secret.,2,standard,2,1,1
He took the wicked blade as well.,He took the fierce looking blade.,0,standard,0,1,1
He watched the river flow.,The river levels were rising.,1,standard,1,1,1
and he's an engineer so he even came over and set it up for me and had it running for like two hundred dollars so i thought that,For two hundred dollars he brought it to my home and set it up.,0,standard,0,1,1
"I think it behooves Slate, in its effort to take over the public-opinion industry, to make a thorough effort to uncover the truth behind this unnatural connection.",Slate should make an effort uncover the truth.,0,standard,0,1,1
 He found himself thinking in circles of worry and pulled himself back to his problem.,"He got lost in circles of worry, and could not face his problem anymore.",2,standard,2,1,1
What changed?,Nothing changed.,2,standard,2,1,0
"The chain swung again, hitting her arm and sending the palm knife into the crowd.",The woman was unarmed.,2,standard,2,1,1
They did this to us.,The practical joke was played on them.,1,standard,1,1,0
Boca da Corrida Encumeada (moderate; 5 hours): views of Curral das Freiras and the valley of Ribeiro do Poco.,This chapter is in the advance category.,2,standard,1,1,1
"As the double-decker boats get ready to leave the pier, bells ring, the gangplank is raised, deckhands in blue sailor suits man the hawsers, and a couple of hundred commuters begin a seven-minute sightseeing tour.","The double decker boats are all out of service, so they never leave the pier.",2,standard,2,1,1
"As previously noted, we published new independence standards dealing with non-audit/consulting services when the AICPA failed to act.",The AICPA fails to act on numerous occasions and will be dealt with swiftly.,1,standard,1,1,1
The year of 1820 was a pivotal one in the story of the King?­dom of Hawaii.,Things have not been the same for Hawaii since 1820.,1,standard,1,1,1
Auditors are strongly encouraged to comply with the guidance provided by GAGAS.,Auditors should completely ignore any guidance offered by GAGAS.,2,standard,2,1,1
would you barbecue a turkey or a chicken or,Would you cook a turkey or chicken in a barbecue?,0,standard,0,1,1
"Along with each step, certain practices proved especially important to the success of their efforts.",Some practices were useless ,1,standard,1,1,1
"Ca'daan felt his skin get hot and unable to come up with any suitable response, moved on.",Ca'daan was getting sunburned.,1,standard,1,1,1
uh the one we thought would be the most timid uh turned out to be the one that stuck with it and was the first to learn,The one we thought would be timid was the first one to learn how to climb without a harness. ,1,standard,1,1,1
"They found plenty of water pouring down from the mountains, and more timber than anyone knew what to do with.",They had found a lot of water pouring down from the mountains.,0,standard,0,1,1
Another alternative is that our heroes were pursuing the noble goal of academics everywhere--tenure.,Our heroes are going after their academic goals. ,0,standard,0,1,1
The Journal put the point succinctly to  Is any publicity good publicity?,"The Journal asked ""Is this a good political move?""",1,standard,2,1,1
and we decided we'd just go across the road to the office and see if we could rent anything,We went to the office to see if there was anything we could rent.,0,standard,0,1,2
"The Fray's reputation as a home for hostile, rude, and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread, which was so civilized that participants suggested taking insulin shots afterward.","The Fray is known as a hostile, rude, and mean place.",0,standard,0,1,2
oh i've never itemized yet,I've never itemized before.,0,standard,0,2,1
Miller claimed the First Amendment (right to freedom of speech and association) rather than taking the Fifth (right against self-incrimination).,The man cited the Fourth Amendment.,2,standard,2,1,1
"Just like we have hairpins and powder-puffs."" Tommy handed over a rather shabby green notebook, and Tuppence began writing busily.",Tommy handed Tuppence a red notebook.,2,standard,2,1,2
and it's just like college too i think that if a kid goes to college and you can help them fine but i don't think you should pay the whole way,"I believe you can help a kid with college, but not pay for the entire thing.",0,standard,0,1,1
"If they have overestimated how far the CPI is off, Boskin and his commission may institutionalize an underestimated CPI--guaranteeing a yearly, stealth tax increase.",It is possible that they have overestimated how far the CPI is off. ,0,standard,0,1,1
and the NIT semifinals are on tonight,The NIT semifinals are held early in the morning on September 1.,2,standard,2,1,0
Why shouldn't he be? ,He is already that way.,1,standard,2,1,2
The new rights are nice enough,The latest privileges are adequate  ,0,standard,0,1,1
"14 Managing for  Federal Managers' Views Show Need for Ensuring Top Leadership Skills (GAO-01-127, Oct. 20, 2000); Management  Using the Results Act and Quality Management to Improve Federal Performance (GAO/T-GGD-99-151, July 29, 1999); and Management  Elements of Successful Improvement Initiatives (GAO/T- GGD-00-26, Oct. 15, 1999).","The document  Management Using the Results Act and Quality Management to Improve Federal Performance was put in place on July 29, 1999.",0,standard,0,1,1
"Local boy Gates wisely built his 45,000-square-foot castle in suburban Seattle.",Gates built his castle in the Seattle are because he likes the weather.,1,standard,1,1,1
"Pro-Microsoft analysts spin this as a heroic sacrifice, removing the lightning rod whose seemingly disingenuous testimony has ostensibly driven the DOJ to the verge of demanding the company's breakup.",Pro-Apple analysts say that was a sacrifice for the company.,2,standard,2,1,1
They do not know it themselves.'  ,They have no knowledge of it themselves.,0,standard,0,1,1
"Beatrice and Grace made out OK legally, but some of us will never use their products again without thinking about Travolta losing his shirt in the name of those wasted-away little kids.",Beatrice and Grace ended up in prison at the end.,2,standard,2,1,1
Does anyone know what happened to chaos?,I know what happened to chaos.,1,standard,2,1,1
The  rock  has a soft texture and can be bought in a variety of shapes.,The rock is harder than most types of rock.,2,standard,1,1,1
"Sure enough, there was the chest, a fine old piece, all studded with brass nails, and full to overflowing with every imaginable type of garment. ",The chest wasn't big enough to completely contain all of the garments.,0,standard,2,0,1
Boca da Corrida Encumeada (moderate; 5 hours): views of Curral das Freiras and the valley of Ribeiro do Poco.,Boca da Corrida Encumeada is a moderate text that takes 5 hours to complete. ,0,standard,0,1,1
yep same here,I agree.,0,standard,0,0,1
They crossed the Forth from Dunfermline at the narrows known to this day as Queensferry.,The narrows were renamed from Queensferry to Kingsferry.,2,standard,2,2,1
"If she wasn't, how would they have known Jane Finn had got the papers?","If she wasn't, how were they sure Jane Finn was in possession of the papers?",0,standard,0,1,1
"17 ""Surely you are not thinking of refusing? ",You should pass up the opportunity.,2,standard,2,2,1
He bent down to study the tiny little jeweled gears.,The gears he examined were lined with jewels.,0,standard,0,1,1
Each one planting itself in the sides of Stark's neck.,Stark had two swords stuck in his neck.,1,standard,1,2,0
"The Saving Mystery, or Where Did the Money Go?",There is no mystery about spending.,2,standard,2,2,1
as long as you got congressmen and senators that are getting kickbacks kickbacks from these different companies that are getting awarded for the defense contracts that's never going to happen,It will never happen as long as there are congressmen and senators taking kickbacks from different companies.,0,standard,0,1,1
"IDPA's OIG's mission is to prevent, detect, and eliminate fraud, waste, abuse, and misconduct in various payment programs.",IDPA's OIG's mission took 3 days to be written.,1,standard,1,1,1
"At the eastern end of Back Lane and turning right, Nicholas Street becomes Patrick Street, and in St. Patrick's Close is St. Patrick's Cathedral .",Nicholas Street becomes Patrick Street after turning left at the eastern end of Back Lane.,2,standard,2,2,1
"Not quite as large is the Papal Crose commemorating Pope John Paul II's visit in 1979, when more than one million people gathered to celebrate mass.",Less than a million people celebrated mass during Pope John Paul II's visit in 1979.,2,standard,2,1,1
an d now we got the governor she's going to do that,"We have a female governor now, and she is going to go through with it.",0,standard,1,1,1
GAO's Web site (www.gao.gov) contains abstracts and full-text files ofcurrent reports and testimony and an expanding archive of older products.,The GAO has received many complaints due to lack of a website. ,2,standard,2,1,1
uh whether one might conceive  no pun intended of the possibility that there might be a kind of a deliberate uh um,You might think of the possibility.,0,standard,0,1,1
"The Report and Order, in large part, adopts the unanimous recommendations of the Hearing Aid Compatibility Negotiated Rulemaking Committee, an advisory committee established by the Federal Communications Commission in 1995.",The Hearing Aid Compatibility Negotiated Rulemaking Committee is a product of the Federal Communications Commission.,0,standard,0,1,1
"What you say about Lawrence is a great surprise to me, I said. ",I knew that about Lawrence all along.,2,standard,2,1,1
cook and then the next time it would be my turn and i'd try to outdo him and then he'd try to outdo me and  we we was really a lot of fun and,I would cook and then the next turn would be his and we would try to outdo each other. ,0,standard,0,1,1
"FEC Chairman Scott Thomas, a Democrat who was also at the conference, noted that the Federal Election Campaign Act of 1971 outlined three principles that need to be preserved on the  1) disclosure of how money is raised and spent to influence elections; 2) limits on the amount that any one person can contribute to a campaign; and 3) restrictions on independent spending by corporations and unions.",Scott Thomas was the FEC Chairman.,0,standard,0,2,1
"6See also Internal Control Management and Evaluation Tool (GAO-01-1008G, August 2001).",The tool is not for Internal Control Management.,2,standard,2,1,1
"High Crimes is painfully shoddy, even for a book rushed to press.",Books that are rushed to press are usually shoddy.,1,standard,1,1,1
"Under the leadership of Henry the Navigator, caravels set out from the westernmost point of the Algarve, in southern Portugal, in search of foreign lands, fame, and wealth.",Henry the Navigator personally signed off on the construction of each caravel that was used.,1,standard,1,1,1
Windows 95 costs about $90 at my local computer superstore.,Windows 95 is a bargain.,1,standard,1,1,1
i know that i didn't much uh-huh oh,I didn't much.,0,standard,0,1,1
"Personal Communication with P. Croteau, Babcock Borsig Power, August 2001.","In August 2001, there was personal communication between P. Croteau and Babcock Borsig Power about technology contracts for the coming year. ",1,standard,1,1,1
well the channel eight when they came here thirteen fourteen years ago Dave Fox and Tracy Rowlett came together uh from Oklahoma City and apparently channel eight was way down and now they have turned it all around and done a pretty remarkable job and then,Channel 8 came here fourteen years ago from OKC and it's doing great now.,0,standard,0,1,1
you did you see that,Did you see that?,0,standard,0,1,1
eThe number of deletions was negligible.,The precise number of deletions was 71.,1,standard,2,1,1
"Regulation and the Nature of Postal Delivery Services, Ed.",There is regulation of the postal delivery service.,0,standard,0,1,0
"Look, it's your skin, but you're going to be in trouble if you don't get busy.",You should get to work soon so you don't get in trouble.,0,standard,1,1,1
We also have found that leading organizations strive to ensure that their core processes efficiently and effectively support mission-related outcomes.,Leading organizations want to be sure their processes are successful.,1,standard,0,1,1
"Sculpture and stone carving are perfectly modified to the harmonies of the design; the four columns at the corners are hollow to carry water off the roof, and the urns on roof are disguised chimneys.",The sculptures present in the temple and all modeled after Greek gods. ,1,standard,1,1,1
" ""Give it to me."" He handed it to her.",She told him to give it to her.,0,standard,2,1,1
yep and then i had probably lived the last eleven years in Massachusetts so you know what does that make me an honorary Yankee or,I've lived in Massachusetts for the past eleven years because of my mother.,1,standard,1,1,1
" The equipment you need for windsurfing can be hired from the beaches at Tel Aviv (marina), Netanya, Haifa (at Bat Galim beach), Tiberias, and Eilat.",Windsurfing equipment is available for hire in Tel Aviv all year round. ,1,standard,1,1,1
Strategic human capital management must be at the center of this transformation effort.,Human capital management has to be at the center of the changing effort,0,standard,0,1,1
The first installment of the Star Wars Trilogy Special Edition opened in theaters everywhere.,Star Wars can be seen in theaters. ,0,standard,0,1,1
"It takes a deeper fire than most salamanders can stir, Ser Perth.",Most salamanders can't stir a fire that deep.,0,standard,0,1,1
"Personal Communication with P. Croteau, Babcock Borsig Power, August 2001.","In August 2001, there was personal communication between P. Croteau and Babcock Borsig Power. ",0,standard,0,1,1
it'll be a nice little bit of money we're going to,We are going to stay at a fancy place where they have put in some money.,1,standard,1,1,1
"[W]omen mocking men by calling into question their masculinity is also classified as sexual harassment, the paper added.",Men have lower levels of masculinity than in the decade before now.,1,standard,1,1,1
This popular show spawned the aquatic show at the Bellagio.,This popular show is unrelated to the origins of Bellogio's water display.,2,standard,2,2,1
"For instance, when Clinton cited executive privilege as a reason for holding back a memo from FBI Director Louis Freeh criticizing his drug policies, Bob Dole asserted that the president had no basis for refusing to divulge it.",Bob Dole stated that Clinton had no right to privilege for actions not involving the presidency.,1,standard,0,2,1
"Around the corner is the huge, domed, Neo-Classical Panth??on.",The Pantheon can be found immediately around the corner.,0,standard,1,1,1
yeah well my uh my uh probably one of the biggest decisions i think that was very strengthened for our family was rather than have one child make that decision,Our children played a huge role in making this decision. ,1,standard,2,1,1
"These revelations were embarrassing to Clinton's opponents, wrote the Washington Post . The Sun-Times quoted Rahm Emanuel, Stephanopoulos' successor, on the  From Day One I always thought this was politically motivated and had politics written all over it; after five years, it is nice to have the truth catch up with the president's political opponents.",Clinton's supporters were pleased with how the hearings went.,1,standard,2,1,1
"Each individual's survival curve, or the probability of surviving beyond a given age, should shift as a result of an environmental quality improvement.",People will live longer if they get plenty of fresh air.,1,standard,1,1,1
Savonarola burned in Florence,Florence became Savonarola's new home.,2,standard,2,1,1
We need your help with another new feature that starts next week.,We are able to work with the new feature on our own.,2,standard,2,1,1
Allow time in Thirasia to explore Santorini's smaller sibling islands.,Santorini has smaller sibling islands that are worth exploring.,0,standard,0,1,1
it gets it,It doesn't get it.,2,standard,2,1,0
you can get a hard copy of it and that's about it,An email won't cut it.,1,standard,1,1,1
"Many are based on industry-recognized models such as the Constructive Cost Model (COCOMO), PRICE, Putnam, and Jensen.",None of the models are based on the industry-recognised ones.,2,standard,2,1,1
"While headquarters staffing is to be streamlined, the staffing levels at the ports are to be maintained or increased.",Staffing levels at the ports are maintained or increased as headquarters' staff is streamlined. ,0,standard,0,1,1
This northern beach of magnificent tan sand is most agreeably reached by boat.,The beach is rocky and terrible.,2,standard,2,1,1
"Prior to 1986, the United States had been a net creditor because its holdings of foreign assets exceeded foreign holdings of U.S. assets.",The US wasn't a net creditor until after 1986.,2,standard,2,1,1
"She was quite young, not more than eighteen.","The girls was at least eighteen years old, but not much older. ",0,standard,0,0,0
"Specifically, suppose unconstrained competition were allowed but the Postal Service turned out to have sufficient market power in some product areas to allow other products to be priced at or near the level of incremental cost.",The Postal Service does not have a lot of market power.,2,standard,2,1,1
Today it is the effects of pollution that are taking their toll on Agra's monuments.,Agra's monuments are being damaged by pollution.,0,standard,0,1,1
"They look just as good as new."" They cut them carefully and ripped away the oilskin.",The oilskin would be good for several months of use.,1,standard,1,1,1
"Since the system would automatically verify all receipts and acceptances prior to invoice payment authorization, there would be no need to authorize payment prior to verification of receipt.",The new system has nothing to do with invoice payments.,2,standard,2,1,2
"However, the specific approaches to executing those principles tended to differ among the various sectors.",Specific approaches to each principle is the same in each sector.,2,standard,2,1,1
exercise is not supposed to do that to you,Exercise isn't supposed to make you that sore.,1,standard,1,1,1
"It focuses on desktop, client/server, and enterprisewide computing.",Cloud computing may be a serious challenge to desktop market.,1,standard,1,1,1
NHTSA noted that the only other possible interpretation of section 330 was to treat the phrase standards promulgated . . . prior to the enactment of this section as,"NHTSA's note came out at the critical time, and helped avert a major crisis.",1,standard,1,1,1
What seems to be a special bargain price for just  one week only  could turn out to be a year-round con.,Store owners are always honest.,2,standard,2,1,2
well that's pretty typical though uh i don't uh i don't guess it's going to be any much different uh than than it has been in the past so i expect uh July and August we'll see our  or uh share of hundred degree days,We don't ever see the temperature get into the hundreds.,2,standard,2,1,1
"True to his word to his faithful mare, Ca'daan left Whitebelly in Fena Dim and borrowed Gray Cloud from his uncle.","Ca'daan kept his word, leaving Whitebelly and borrowing Gray Cloud from a relative. ",0,standard,0,2,2
She would be almost certainly sent to you under an assumed one.,The man told the other man that Bill would be sent to him.,2,standard,2,1,0
"Possibly three months.""",It could be two months. ,1,standard,2,1,0
News argues that most of America's 93 million volunteers aren't doing much good.,News argues that all of America's volunteers are doing a lot of good.,2,standard,2,1,1
no not it not no it's a it's not something,It's not anything,0,standard,0,2,1
'Can I get a drink?',Can you drink hot soup?,1,standard,1,2,1
"While AILA has joined the ACLU and other organizations in a Freedom of Information Act request to find out who is being detained where and why, Mohammed notes that the reasons for the immigrants' detention were not immediately clear and sometimes had dire consequences.",The AILA joined the ACLU in requesting the information.,0,standard,0,1,1
Many Gothic and Renaissance buildings have been lovingly restored.,There are many Gothic and Renaissance buildings there.,0,standard,0,1,1
right just get you away from the everyday things that are going on we when the children were smaller we used to go to uh Delaware along the ocean ocean most every year and that was fun we stayed mostly in state parks and uh we really enjoyed that,"When we went to Delaware, we would usually see the ocean.",0,standard,0,1,2
2. Receiving Water Samples,The water samples are received by the lab.,1,standard,1,1,1
Egg cattle merry wedged marvelous,They were so excited.,1,standard,1,1,1
Some travelers add Molokai and Lanai to their itineraries.,No one decides to go to Molokai and Lanai.,2,standard,2,2,0
"In the depths of the Cold War, many Americans suspected Communists had infiltrated Washington and were about to subvert our democracy.",Communists assisted America's government during the Cold War.,2,standard,2,1,1
yeah yeah i think well i know it's true you see a lot of that you know rally behind the female she may lose but by golly we're going to make a statement here,It wouldn't count for anything if we rallied behind a female candidate.,2,standard,2,1,1
"Each edition of the DSM is the product of arguments, negotiations, and compromises.",Many arguments and negotiations go into each edition of DSM.,0,standard,0,1,1
"For such a governmentwide review, an entrance conference is generally held with applicable central agencies, such as the Office of Management and Budget (OMB) or the Office of Personnel Management.",An entrance conference is held with specialized agencies.,2,standard,2,1,1
"There's a lot of villas all the way along, but by degrees they seemed to get more and more thinned out, and in the end we got to one that seemed the last of the bunch.","There's a lot of huge villas all the way along, but they seemed to get more and more thinned out and bigger and bigger until we reached the largest and most secluded one that seemed to be the last.",1,standard,1,1,1
"And far, far away- lying still on the tracks- was the back of the train.",The train wasn't moving but then it started up.,1,standard,1,1,1
Vatican II gave rise to a less hierarchical and more outward-looking Catholicism and set the stage for once-unthinkable innovations like plainclothes nuns and the celebration of the Mass in English and other modern languages.,Vatican II led to a greater centralization of power within the Catholic church.,2,standard,2,1,1
"Even us if you needed,"" said Jon.",He secretly did not want to be asked for help.,1,standard,1,1,0
And the door into Mr. Inglethorp's room? ,The door into Mr. Inglethorp's room has a strong lock.,1,standard,1,1,1
Load time is divided into elemental and coverage related load time.,Load time is comprised of three parts.,2,standard,0,1,1
Candle grease? ,Was it candle grease?,0,standard,0,1,1
"To the sociologists' speculations, add mine.",I don't agree with sociologists.,2,standard,1,1,0
