seed,ablation_strategy,premise,hypothesis,gold_label,heuristic,pred_full,prob_full_ent,prob_full_neu,prob_full_con,pred_hyp_only,prob_hyp_ent,prob_hyp_neu,prob_hyp_con,pred_prem_only,prob_prem_ent,prob_prem_neu,prob_prem_con
43,random,"Bülent Ecevit, former prime minister of Turkey and poet, has died at 81. Ecevit was in a coma for nearly six months following a stroke. Ecevit was the prime minister of the government ordering a military intervention on July 20, 1974, to prevent a coup in Cyprus by Greek forces, dividing the island and setting the stage for the foundation of the breakaway Turkish Republic of Northern Cyprus.",Bülent Ecevit was the prime minister during a military operation in 1978.,1,standard,2,0.1369630992412567,2.349295209569391e-05,0.8630134463310242,2,0.04124200716614723,5.2163009968353435e-05,0.9587058424949646,2,0.01909823529422283,2.232677252322901e-05,0.9808793663978577
43,random,"The Liberal majority disclosed some information contained in the committee report which serves the interests of the federal government and which allowed the Minister of Finance to be in the limelight, to promote his tax reduction initiative and spout propaganda about the federal government's achievements.",Democrats gave out the information.,0,standard,2,0.047178566455841064,1.8551920220488682e-05,0.9528028964996338,2,0.0432845838367939,5.645014243782498e-05,0.9566590189933777,2,0.019734354689717293,1.9520964997354895e-05,0.9802461266517639
43,random,"Kabul - A roadside bomb that injured six U.S. soldiers in eastern Afghanistan, was followed by a blast near a Kabul police station, Monday, that hurt two police officers and a civilian.",Kabul police were not there to record the scene.,2,standard,2,0.07544136047363281,6.896974809933454e-05,0.9244897365570068,2,0.025611674413084984,0.000121549419418443,0.9742667078971863,2,0.0215634573251009,2.37836593441898e-05,0.9784128069877625
43,random,"An adorably chubby tabby cat looked up when he heard his human call his name, showing a spark of interest when she bounced a ping-pong ball towards his direction for him to chase. Midway through his retrieval process however, the lazy tabby decided that he would rather play dead instead.",The tabby cat was female.,2,standard,2,0.25369828939437866,3.8564641727134585e-05,0.7462631464004517,2,0.04650566354393959,5.473795681609772e-05,0.9534396529197693,2,0.021365303546190262,2.352279807382729e-05,0.978611171245575
43,random,"Canada is officially a bilingual country but, with nearly 60% of the population speaking English as their mother-tongue, and only 24% speaking French as their first language, some people are questioning whether Canada is truly a bilingual nation or rather, a bilingual nation on paper only. French is not the only linguistic minority in Canada, and some of the languages spoken, in order of popularity, are Chinese, Italian, German, Polish, Spanish, Portuguese, Punjabi, Ukrainian, Arabic, Dutch, Tagalog, Greek, Vietnamese, Cree and Inuktitut.",people who speak the second most popular language are stereotypically fans of the baguette and wear berets,0,standard,2,0.018099045380949974,5.4425065172836185e-05,0.9818465113639832,2,0.04675896838307381,7.60209804866463e-05,0.9531649947166443,2,0.03272059187293053,1.508538844063878e-05,0.9672643542289734
43,random,"TOKYO, Dec 18 (Reuters) - Japan’s Shionogi & Co said on Tuesday that it has applied to health regulators in the United States, Canada and Europe for approval of its HIV drug Dolutegravir. Shionogi developed Dolutegravir with a Viiv Healthcare, an AIDS drug joint venture between GlaxoSmithKline and Pfizer, in exchange for its rights to the drug.",The HIV drug is being approved for use in the usa,1,standard,0,0.5050408244132996,3.318508970551193e-05,0.49492597579956055,2,0.07530662417411804,4.327185160946101e-05,0.9246501326560974,2,0.02285723388195038,2.193368891312275e-05,0.9771208763122559
43,random,"In late 2006, Aneta Krawczyk accused the party's leader Andrzej Lepper of having offered her political favours for sex in 2001, and then said he had been the father of her youngest child. She said the same of Lepper's close collaborator and MP, Stanislaw Lyzwinski, and accused him of rape and sexual abuse. She also said that Popecki, who had been Lyzwinski's aide, had tried to induce a miscarriage by giving her a labour-inducing drug called oxytocin.",Aneta Krawczyk has the initials WL.,2,standard,2,0.22923436760902405,2.14154915738618e-05,0.770744264125824,2,0.1427396982908249,2.41409052250674e-05,0.8572361469268799,2,0.03314465284347534,2.0708079318865202e-05,0.9668346047401428
43,random,"How to write a growth plan<br>Identify growth opportunities. Unlike a regular business plan, a growth plan focuses specifically on growth opportunities. There are many ways to grow your business, including the following : [substeps] Add new products or services.",A growth plan will have different content than a regular business plan. ,0,standard,2,0.4335067570209503,0.00010167491564061493,0.5663915872573853,2,0.16222088038921356,0.0001498525234637782,0.8376293182373047,2,0.050085894763469696,2.2582607925869524e-05,0.9498915076255798
43,random,"In lending support to what the previous speaker from Peterborough said to a grassroots movement, we are recognizing that the insanity of land mines and the insanity of war that maims hundreds of thousands, indeed millions of people, is something that we must stop and work against.",The speaker was against fighting,0,standard,0,0.5554306507110596,2.6712878025136888e-05,0.44454267621040344,2,0.03140115365386009,0.00016963231610134244,0.9684291481971741,2,0.014943652786314487,1.9736686226679012e-05,0.9850366115570068
43,random,"How to design a habitat for a ladybird<br>Poke holes in an empty plastic box. Choose a box that is a least 6 inches on each side, with a lid that seals. [substeps] You can find large plastic food storage containers at a thrift store or dollar store.",making a habitat for a ladybird doesn't require much money.,0,standard,2,0.10811565816402435,0.00014951074263080955,0.891734778881073,2,0.03342729061841965,0.0001222465216415003,0.9664504528045654,2,0.041075050830841064,2.8212783945491537e-05,0.9588967561721802
43,random,"William Newton Byers (February 22, 1831 – March 25, 1903) was a founding figure of Omaha, Nebraska, serving as the first deputy surveyor of the Nebraska Territory, on the first Omaha City Council, and as a member of the first Nebraska Territorial Legislature.",Byers never left Nebraska.,1,standard,2,0.003109215060248971,4.7694793465780094e-06,0.9968859553337097,2,0.0030227266252040863,2.901837979152333e-05,0.9969483017921448,2,0.023243768140673637,2.1279545762808993e-05,0.9767349362373352
43,random,"Christine Milne led the Australian Greens from 2012 until 2015. During this period, a select number of members of the parliamentary party served as official spokespersons for the party both inside and outside of Parliament on various issues, each member being assigned portfolios for their speaking duties. This allows the Greens to shadow government policies and actions from the party perspective.",". This allows the Greens to hide government policies and actions from the party perspective.
",0,standard,2,0.3102675974369049,1.7676396964816377e-05,0.6897146701812744,2,0.04974798113107681,0.00015922913735266775,0.9500927925109863,2,0.0231147613376379,2.0877296265098266e-05,0.9768643975257874
43,random,"The Kremlin described as ""complete nonsense"" on Tuesday media reports that U.S. President Donald Trump had disclosed classified intelligence during a meeting with Russian officials. ""It's not a subject for us, it's the latest piece of nonsense. We don't want to have anything do to with this nonsense. It's complete nonsense, not a subject to be denied or confirmed,"" Kremlin spokesman Dmitry Peskov said on a conference call with reporters.",The Kremlin used the word nonsense multiple times.,0,standard,0,0.512286365032196,0.00011334502778481692,0.48760032653808594,2,0.058354347944259644,0.00016600542585365474,0.9414796233177185,2,0.03053864650428295,2.699848118936643e-05,0.969434380531311
43,random,"How to make chocolate truffle hens<br>Assemble the ingredients and supplies. Check the "" things you'll need "" below for the supplies. Add the broken white chocolate pieces and cream to the double boiler bowl.",Chickens lay chocolate flavored eggs,2,standard,2,0.08422611653804779,3.153251236653887e-05,0.9157423377037048,2,0.01849752478301525,7.948676648084074e-05,0.981423020362854,2,0.043819501996040344,2.203743133577518e-05,0.9561585187911987
43,random,"They must be thinned out -- and that paling taken down .<br>I think a good deal can be done with it .<br>As for the house -- well , let us see the inside . ''<br>Willard unlocked the door and showed Miss Sally over the place .<br>Miss Sally poked and pried and sniffed and wrinkled her forehead , and finally stood on the stairs and delivered her ultimatum .<br>`` This house can be done up very nicely .<br>Paint and paper will work wonders .<br>But I would n't paint it outside .<br>Leave it that pretty silver weather-grey and plant vines to run over it .",The house is perfect inside,2,standard,2,0.1457088142633438,4.192022970528342e-05,0.8542492389678955,2,0.028665805235505104,8.423746476182714e-05,0.9712499380111694,2,0.04595243185758591,3.503452171571553e-05,0.9540125131607056
43,random,"BOZEMAN, Mont. (AP) — Authorities say four people, including three children, were hospitalized after a gas explosion at a home in West Yellowstone. Shane Grube, chief of the Hebgen Basin Rural Fire District said firefighters were called to the mobile home Tuesday morning. He says the explosion caused a fireball that blew itself out. Two people suffered severe injuries and two were moderately injured. All of the victims were taken to a hospital in Rexburg, Idaho. The fire district is investigating with help from the state fire marshal’s office. No other details were released.",One adult was injured in the explosion.,0,standard,2,0.2278057187795639,4.743141835206188e-05,0.7721468210220337,2,0.08214403688907623,0.00016872474225237966,0.917687177658081,2,0.04820508137345314,1.638318099139724e-05,0.9517785906791687
43,random,"How to calculate your body age<br>Find your resting pulse rate. The heart is one of the body's most important organs, and a well conditioned and healthy heart is a big part of overall well-being. A normal heart usually beats at between 60-100 times per minute.",The best heart rate is 110.,2,standard,2,0.11909350752830505,7.063539669616148e-05,0.880835771560669,2,0.03721534088253975,0.0004550990997813642,0.962329626083374,2,0.028012773022055626,2.3840982976253144e-05,0.9719634056091309
43,random,"Osgoode subway station has reopened after a suspicious package was deemed not dangerous, police say. Police received reports of a suspicious piece of luggage that was found just after 11:30 a.m. on Thursday. Members of the police service's chemical, biological, radiological and nuclear defence (CBRN) team arrived on scene and found nothing dangerous in the package. Regular service will resume on Line 1.",Line 1 was delayed.,0,standard,2,0.2665015459060669,6.879965803818777e-05,0.7334296107292175,2,0.15166105329990387,0.0003218339697923511,0.8480170965194702,2,0.04181363806128502,2.4216888050432317e-05,0.9581621289253235
43,random,"In fact, I may have been walking out of the room at the time and in close proximity to her. And so at the time when Max was speaking -- I believe that there were people who spoke in between she and Max Pell. But at the time when he stood to speak, I was in the restroom and sort of coming back from the restroom, so I don't really recall exactly what his comments were.",The speaker knows the name of all people present.,1,standard,2,0.2439839243888855,5.850227898918092e-05,0.7559576034545898,2,0.1129373162984848,3.495449709589593e-05,0.8870277404785156,2,0.017754262313246727,3.554111026460305e-05,0.9822101593017578
43,random,"Allen was renowned for his skill at scratch-building and creating scenery, and he pioneered the technique of weathering his models to make them look old and more realistic.",Allen's landscape depictions made him popular,0,standard,0,0.5277711749076843,1.956934829649981e-05,0.47220921516418457,2,0.22131218016147614,4.295412509236485e-05,0.7786449193954468,2,0.02463960275053978,2.050130206043832e-05,0.975339949131012
43,random,"Ştefan de la Bărbuleşti (Ştefan from Bărbuleşti) is a Gypsy lăutar and manele singer, best known internationally as the artist of the song ""Eu Vin Acasă Cu Drag"". This song, however, is more recognized as the ""Borat Television Programme"" theme as shown on Channel 4, as part of the Ali G series starring Sacha Baron Cohen.",Sacha Baron Cohen and Ştefan from Bărbuleşti are the same person.,2,standard,2,0.3180173337459564,1.3290561582834926e-05,0.681969404220581,2,0.1417331099510193,1.8249447748530656e-05,0.8582486510276794,2,0.02794790081679821,1.9064569642068818e-05,0.9720330238342285
43,random,If the Liberals had listened to Reform in 1993 the government could have been investing in a farm safety net to protect farmers who are getting hammered by European Union subsidies and unfair trade practices by the U.S. So far there has been no response from the agriculture minister to Reform's proposals.,The minister is working on a solution,1,standard,0,0.5087971091270447,2.8217267754371278e-05,0.49117469787597656,2,0.09507133811712265,9.04492917470634e-05,0.9048381447792053,2,0.0189499631524086,1.3883101019018795e-05,0.9810361862182617
43,random,Everything for charity<br>Norman believed a lot in charity. He liked to go from door to door and ask for money. Until one day a man shoved him on the doormat and scared him. Norman since then doesn't go from door to door. He calls people on the phone instead.,Norman donates his own money to charity.,1,standard,2,0.43273624777793884,7.146313873818144e-05,0.5671922564506531,2,0.0674581378698349,0.00015200383495539427,0.9323898553848267,2,0.028912244364619255,2.8586897315108217e-05,0.9710591435432434
43,random,"Planes<br>The planes flying overhead woke me up. I was grumpy, and tried to block out the noise. Eventually I started to worry about it. I got up and checked the news. The military was just conducting practice runs.",planes were invented in 2002,1,standard,2,0.05079467222094536,5.753643927164376e-05,0.9491477608680725,2,0.06154214218258858,5.289406544761732e-05,0.93840491771698,2,0.030510354787111282,3.0746185075258836e-05,0.9694589376449585
43,random,"Zoey Patricia Bartlet is a fictional character played by Elisabeth Moss on the television serial drama ""The West Wing"". Zoey is the youngest of President Josiah Bartlet and Abbey Bartlet's three daughters, and is featured more prominently in the series than either of her sisters.",Zoey has twin sisters.,1,standard,2,0.2532578408718109,4.972051829099655e-05,0.7466925382614136,2,0.09041918069124222,0.00011290199472568929,0.909467875957489,2,0.021258441731333733,1.7196738554048352e-05,0.9787243008613586
43,random,"Anna Katharina Wienhard (born 1977) is a German mathematician whose research concerns differential geometry, and especially the use of higher Teichmüller spaces to study the deformation theory of symmetric geometric structures. She is a professor at Heidelberg University.",Anna Wienhard teaches elementary math. ,2,standard,2,0.06899135559797287,4.279994027456269e-05,0.930965781211853,2,0.02267751842737198,4.999736847821623e-05,0.9772725105285645,2,0.032387446612119675,1.8341432223678567e-05,0.9675941467285156
43,random,"Dionysos is an opera by Wolfgang Rihm based on Friedrich Nietzsche's ""Dionysian-Dithyrambs"". The composer wrote the libretto and subtitled his work: ""Opernphantasie nach Texten von Friedrich Nietzsche / Szenen und Dithyramben"" (""Operatic fantasy after texts by Friedrich Nietzsche / Scenes and dithyrambs). It premiered at the Salzburg Festival on 27 July 2010.",27th July 2010 is the day Wolfgang Rihm died,1,standard,2,0.07491332292556763,8.659366358187981e-06,0.9250780940055847,2,0.044001176953315735,2.2344744138536043e-05,0.9559765458106995,2,0.0316091924905777,1.8414044461678714e-05,0.9683723449707031
43,random,"Honda also released a video where a humanoid robot named Asimo was operated by a person wearing the helmet. The employee was stated to be thinking about raising his right hand, after which Asimo moved its right arm. Honda states that it could be quite some time before the technology is ready to go live due to difficulties such as the human brain's liability to become distracted, creating mixed thought patterns. A related problem is the amount of focus required by the operator. ""Practical uses are still way into the future."" said Honda Research Institute Japan Co executive, Yasuhisa Arai. ""I'm [just] talking about dreams today.""",The video showed a man controlling Asimov with his brain.,0,standard,2,0.3140464425086975,4.152164183324203e-05,0.685912013053894,2,0.05836474150419235,9.506864444119856e-05,0.9415401816368103,2,0.020171405747532845,1.879254705272615e-05,0.9798097610473633
43,random,"That's fine. And I note that, and that's why I wanted to do this on the record. And I understand that you object to that, and I understand the defendants have interposed not only this objection but they have also argued against that. And to the extent that this really clarifies and reasserts what I have in my prior orders, I think you've preserved your position as it relates to that, and I understand that position.",I is said twice,2,standard,2,0.21620532870292664,7.628864841535687e-05,0.7837183475494385,2,0.24414674937725067,5.7694858696777374e-05,0.7557955384254456,2,0.04395906999707222,5.0692662625806406e-05,0.9559902548789978
43,random,"Now, I don't have time to preside over a deposition at this late date. And I know that you respect that. You're experienced counsel and you know that. I do know from my private practice experience that I was extremely loathed to get a judge on the telephone in mid-deposition. That could be one of the most unhappy experiences that a lawyer would have.",Speaker is a lawyer,0,standard,2,0.3640255630016327,9.841724022408016e-06,0.635964572429657,2,0.015432591550052166,1.3101473086862825e-05,0.9845542311668396,2,0.02643250860273838,3.8898808270459995e-05,0.9735286235809326
43,random,Increased liabilities will add a little to the cost of marine insurance but commercial vessels insured in mutual protection and indemnity associations will probably see no substantive increase in insurance rates because coverage already provided by mutual associations is unlimited.,Increased liabilities will increase costs to commercial vessels,2,standard,0,0.9319874048233032,5.472507382364711e-06,0.06800715625286102,2,0.13494393229484558,0.00018272838497068733,0.8648733496665955,2,0.014188768342137337,1.2824872101191431e-05,0.9857983589172363
43,random,"Pastrnak scored both Boston goals in a 3-2 overtime loss to Philadelphia on Thursday night. Pasta is on a three-game, six-point run (three goals, three assists) and has 61 points, including 30 goals, in 51 games. Pastrnak sits in a three-way tie with Brayden Point and John Tavares for third in the NHL in goals. And he's top-10 in points overall. Pastrnak is also tied with the great Nikita Kucherov for the league-lead in power-play points (29). His fantasy value is elite. Make sure he's in your lineup for every scoring period.",Pastrnak scored both Boston goals in a 3-2 overtime loss to Philadelphia on Thursday morning and night.,2,standard,2,0.4314722418785095,3.9319875213550404e-05,0.5684884786605835,2,0.13787856698036194,9.094527922570705e-05,0.8620304465293884,2,0.027421023696660995,2.739450428634882e-05,0.9725515246391296
43,random,How to increase your speed playing electric guitar<br>Choose a guitar pick with a thickness of 0.7 mm (0.028 inch) or above. The thicker pick will provide a stable feeling when you playing fast. Practice with your picks regularly to make sure you feel comfortable with them.,The electric guitar is not played in Croatia.,1,standard,2,0.016842413693666458,2.3801185307092965e-05,0.9831337928771973,2,0.014702925458550453,3.1741827115183696e-05,0.98526531457901,2,0.03052324242889881,1.9414159396546893e-05,0.9694573879241943
43,random,Cat Afraid of Thunder<br>Today was very hot and humid. It was so hot the city put out a heat alert. Thunder showers were predicted for today. Our cat just heard thunder and ran under the bed. She will not come out until the storm is over.,the cat only did one thing,0,standard,2,0.04832299053668976,3.660588845377788e-05,0.9516403675079346,2,0.007058612536638975,3.655009641079232e-05,0.9929048418998718,2,0.021079381927847862,2.6475940103409812e-05,0.9788941740989685
43,random,"Manchester United manager Jose Mourinho has reportedly fallen out with Luke Shaw Manchester United have been playing Ashley Young as a left wing-back in recent weeks with Mourinho favouring the former Aston Villa man over Luke Shaw. Reports suggest Shaw will depart Old Trafford in the summer with Barcelona a potential destination for the ex-Southampton man. And with Shaw apparently destined to leave, Mourinho will delve into the market in the hunt for a replacement. “Much of the summer business will be involving full-backs,” Marca reporter Chris Winterburn tweeted.",Ashley Young played for Aston Villa at the time of this article.,2,standard,0,0.7087166905403137,1.565838829264976e-05,0.2912676930427551,2,0.10165029019117355,5.5585711379535496e-05,0.8982940912246704,2,0.02625483088195324,3.1070994737092406e-05,0.9737140536308289
43,random,"Family members and friends told Fox News that the couple had been fighting over several things, including Luong's girlfriend, on Sunday evening and Monday morning. Luong later drove off with his four children, whom he reported missing to the police and claimed he had left them with his girlfriend who lives in a hotel. Police however became suspicious due to ""holes in his story"" and he later changed his story. The Associated Press say that the authorities believe that Dauphin Island Bridge is where Luong threw the four children, of which he was the biological father of three, into the water.",Luong threw three of his biological children into the water.,0,standard,0,0.8165014982223511,1.863552097347565e-05,0.18347994983196259,2,0.035837166011333466,0.00021011053468100727,0.9639527797698975,2,0.024611856788396835,2.4212271455326118e-05,0.9753639698028564
43,random,Angela<br>Angela loved diving. Angela decided she wanted to teach diving for a living. Angela took diving instructor classes. Angela received all her instructor certifications. Angela found a job teaching diving in Cozumel.,Angela lives in Mexico,0,standard,2,0.017398236319422722,6.169056632643333e-06,0.9825955629348755,2,0.012622948735952377,1.7196760381921194e-05,0.9873598217964172,2,0.027640286833047867,1.8636426830198616e-05,0.9723410606384277
43,random,"Friday, June 9, 2006 Oklahoma Governor Brad Henry signed SB 1800 that allows the death penalty or life without parole for those convicted of sexually abusing a child under the age of 14. Additionally, the bill also establishes a Child Abuse Response Team within the Oklahoma State Bureau of Investigation. Oklahoma has now joined Florida, Louisiana, Montana, and South Carolina to have similar measures for repeat child molestation.",Repeat child molestation is not punished harsher in any other states unless the child in question is a minor between the ages of 14 and 18.,1,standard,2,0.07627551257610321,0.00015290027658920735,0.9235716462135315,2,0.10529392957687378,0.00010661772103048861,0.894599437713623,2,0.028499983251094818,2.2022053599357605e-05,0.9714780449867249
43,random,"In a game ripe with controversy, Manchester United walked away with a crucial away win after a Ryan Giggs free kick gave them the lead. Lille protested the goal, saying the team was setting up its wall at the time Giggs took the kick, and the team nearly left the pitch. After goading by officials, the game was resumed, but Lille said it would be making a stake for a replay with UEFA. UEFA has rejected the claim and declared the goal valid, as well as deciding to ""instigate proceedings against Lille for the improper behaviour of their players immediately after the goal.""",People were upset by the outcome of the game.,0,standard,2,0.40598264336586,0.00011263680062256753,0.5939047932624817,2,0.04270824417471886,0.0006698590004816651,0.9566218852996826,2,0.02452518604695797,2.3492862965213135e-05,0.9754512906074524
43,random,"The Cat Scratch<br>Kelsey was playing with her childhood pet, a cat. She was scratching him like he always liked to be. Suddenly he freaked out and scratched Kelsey. Kelsey didn't understand this behavior from her usually sweet cat. She realized that her cat must have had an injury on her scratch spot.",The cat bit Kelsey later. ,1,standard,2,0.4923284649848938,0.00013870987459085882,0.5075328350067139,2,0.04983534291386604,0.00033796095522120595,0.9498266577720642,2,0.02249920926988125,3.2880125218071043e-05,0.9774678945541382
43,random,"Well, let's stay on the subject for a moment. New question related to this. I figured this out; in the last 20 years there have been eight major actions that involved the introduction of U.S. ground, air or naval forces. Let me name them. Lebanon, Grenada, Panama, the Persian Gulf, Somalia, Bosnia, Haiti, Kosovo. If you had been president for any of those interventions, would any of those interventions not have happened?",The president could have intervene Somalia.,1,standard,2,0.4292604923248291,9.337666415376589e-05,0.5706461668014526,2,0.05487615615129471,0.00012551348481792957,0.9449982643127441,2,0.027822256088256836,3.0652219720650464e-05,0.9721471071243286
43,random,"In this case, the change agreed to between the Department of Canadian Heritage and the department concerned takes precedence over other regulations under the Fisheries Act, the Coastal Fisheries Protection Act, the Canada Shipping Act, the Arctic Waters Pollution Prevention Act, the Navigable Waters Protection Act or the Aeronautics Act.",The Department of Canadian Heritage cannot disagree with the Coastal Fisheries Protection Act,2,standard,2,0.06657537072896957,8.571728358219843e-06,0.9334160089492798,2,0.014415215700864792,1.0366835340391845e-05,0.9855743646621704,2,0.01841786876320839,1.9845570932375267e-05,0.9815623164176941
43,random,"Daffodil<br>David loved flowers a lot. He loved daffodils the most. One day, he went outside of his house. Right outside, there was a patch of daffodils. Now, David goes outside everyday to see them.",David only loves daffodils. ,2,standard,2,0.0188171174377203,3.028239189006854e-05,0.9811525344848633,2,0.001604239223524928,0.0001264366292161867,0.9982693195343018,2,0.01881800778210163,2.7187386876903474e-05,0.9811548590660095
43,random,"Whole new Person<br>After Ben turned in his exam, he was furious. He didn't do well although he studied a week in advance. When his sister tried talking to him, he didn't say anything. She asked him if he was okay. He continued to be quiet and walked away.",Ben studied in a very efficient and through manner,1,standard,2,0.45396852493286133,0.00013396848225966096,0.5458975434303284,2,0.10003012418746948,0.00010262800060445443,0.8998672962188721,2,0.03423145413398743,4.8383375542471185e-05,0.9657201170921326
43,random,"Franz Liszt (Hungarian: Liszt Ferenc) was a Hungarian/Austrian virtuoso pianist and composer who lived from 1811 to 1886. Liszt is widely considered to be one of the greatest piano virtuosi of all time, and certainly the most famous of the nineteenth century.",Listz enjoyed fame while alive,1,standard,2,0.09466476738452911,6.415684765670449e-05,0.9052711129188538,2,0.09579343348741531,7.023446232778952e-05,0.9041363596916199,2,0.015173188410699368,2.3766317099216394e-05,0.9848029613494873
43,random,"How to turn down a drink<br>Say no directly. If someone offers you alcohol, the best and easiest response is a simple, "" no, thanks. "" oftentimes people will not push you for a reason and respect your choices.",Alcoholics can turn down a drink.,1,standard,0,0.9556724429130554,7.852218004700262e-06,0.04431968554854393,2,0.18897749483585358,0.0002105281309923157,0.8108119964599609,2,0.03728790208697319,2.8914748327224515e-05,0.9626832604408264
43,random,"Leila Meskhi (Georgian: ლეილა მესხი ; born 5 January 1968) is a retired Georgian professional female tennis player. She was ranked World No. 12 on 5 August 1991. Her best performance at a Grand Slam came when she got to the quarter finals of the 1990 US Open, defeating Akiko Kijimuta, Natasha Zvereva, Katia Piccolini and Linda Ferrando before losing to eventual champion Gabriela Sabatini.",Leila was 22 during the 1990 US Open.,0,standard,2,0.11304374039173126,4.624106804840267e-05,0.8869100213050842,2,0.052351247519254684,0.0001304910401813686,0.9475182294845581,2,0.035347674041986465,1.664832052483689e-05,0.9646356701850891
43,random,"one of the orders issued by Ochola in April Login to license this image from 1$. In short At Kira Road police station, the photocopier business has moved behind the station, far away from the prying eyes of those passing on the road to Bukoto while at Old Kampala Police station, clients are now buying the forms across the road.",The decision to move the photocopier business was done for privacy reasons.,0,standard,2,0.1906389445066452,0.000145757119753398,0.8092153072357178,2,0.05788391828536987,0.0001399810571456328,0.9419760704040527,2,0.03792676329612732,2.0994271835661493e-05,0.9620522856712341
43,random,"PROVIDENCE, R.I. (WPRI) – A bill aimed at keeping food delivery drivers safe is headed to the governor’s desk. The Rhode Island Senate approved a bill Wednesday which would make assault of a delivery driver a felony. Penalties include up to 3 years in prison, a $3,000 fine, or both. If a weapon is used, punishment could be more severe. The bill has already been approved by the full House of Representatives.",The Rhode Island Senate works Wednesdays,0,standard,0,0.5687233209609985,1.1067404557252303e-05,0.431265652179718,2,0.014942023903131485,3.910294981324114e-05,0.9850189089775085,2,0.03316351771354675,2.3387972760247067e-05,0.9668130874633789
43,random,"MOBILE, Alabama (WKRG) — We’re not kitten you – today, Sunday October 29th, is National Cat Day. If it feels like we just celebrated our feline friends, you’re right. October 16th was global cat day which focused on policies to protect cats. National Cat Day was founded to recognize the numbers of cats that need to be rescued. Pet owners are also encouraged to celebrate the cats in their lives.",The day is about dogs as well,2,standard,2,0.026301076635718346,3.467933856882155e-05,0.9736642241477966,2,0.0402851440012455,0.00021005851158406585,0.9595047831535339,2,0.016346340999007225,1.8531038222135976e-05,0.9836351871490479
43,random,"With respect to the lobster and fishing licences purchased by the government for first nations in Atlantic Canada: ( a ) how many licences were purchased, and of these (i) how many were inshore licences; (ii) how many were offshore licences; ( b ) what species are covered by these licences; and ( c ) what bands have been given these licences?",The government purchased fishing licenses for first nations in Canada that enables them to fish and catch lobsters legally,0,standard,2,0.33428916335105896,7.150630699470639e-05,0.665639340877533,2,0.02758360281586647,2.0071161998203024e-05,0.9723963141441345,2,0.016948962584137917,2.9234181056381203e-05,0.9830218553543091
43,random,"In 1986 he became the head of London European Airways, a business in which Ryanair had bought an 85% stake. This position, however, quickly disappeared as the carrier became Ryanair UK and was then merged entirely with Ryanair. Over the next decade, Cathal worked both on the executive board of the airline and as a pilot, although he resigned from the latter by 1996. He remained with Ryanair until leaving the board 2002, by which time he was a multi-millionaire due to the success of the airline.",Cathal left the board of Ryanair in an even-numbered year.,0,standard,2,0.34996211528778076,6.552962440764531e-05,0.6499723196029663,2,0.050994813442230225,5.4334137530531734e-05,0.9489508867263794,2,0.03418980911374092,2.631735878821928e-05,0.9657838344573975
43,random,"Have your say A road traffic collision is causing delays near Sheffield city centre this afternoon. The collision happened in Bridgehouses at Kelham Island and is causing traffic to be backed up along Penistone Road. Transport operator Stagecoach Yorkshire said at 1.30pm there are delays to services which are being diverted along Hoyle Street, Meadow Street and Scotland Street between Shalesmoor and West Bar.",the accident happened near a body of h2o,0,standard,2,0.2433016300201416,1.8851251297746785e-05,0.7566794753074646,2,0.16820599138736725,5.972763756290078e-05,0.8317342400550842,2,0.0244140625,1.8534505215939134e-05,0.9755674600601196
43,random,"Let us harness our wealth of wisdom and our desire for truth to work on how to get our marginalized citizens a security of livelihood, the young an opportunity to transform their education into a production mode, and the people of our coastal communities into the dignity of earning their daily bread.",the speaker is socially progressive caring about the needs of others,0,standard,2,0.12213396281003952,3.922646646969952e-05,0.8778268098831177,2,0.1355445384979248,8.602394518675283e-05,0.8643694519996643,2,0.021513188257813454,1.9194980268366635e-05,0.978467583656311
43,random,"We were very poor -- but we did n't mind .<br>Father was so splendid -- so clever and loving and sympathetic .<br>We were chums as far back as I can remember .<br>And mother was so sweet .<br>She was very , very beautiful .<br>I look like her , but I am not so beautiful as she was . ''<br>`` Miss Cornelia says you are far more beautiful . ''<br>`` She is mistaken -- or prejudiced .<br>I think my figure IS better -- mother was slight and bent by hard work -- but she had the face of an angel .<br>I used just to look up at her in worship .",Being poor will be the fate of the family forever,1,standard,2,0.037847548723220825,0.00021811941405758262,0.9619343280792236,2,0.023433027788996696,0.0001439345651306212,0.9764229655265808,2,0.023751571774482727,3.339989416417666e-05,0.9762150645256042
43,random,"The debate on the bill is whether a proper balance is being struck between the rights of the accused and the rights of society as represented by law enforcement agencies charged with the responsibility and duty to bring criminals to justice, investigate crimes and have a sufficiently strong record in terms of success that it would be a deterrent to those who plan and commit premeditated acts against an individual.",The bill is being debated because vigilante justice is taking over society,2,standard,2,0.0854024738073349,0.00010246546298731118,0.914495050907135,2,0.029825860634446144,0.00011558662663446739,0.9700585007667542,2,0.01873532310128212,2.048182977887336e-05,0.9812442660331726
43,random,"INSIGHT-Investors rush to develop rental housing as Chinese home prices surge HONG KONG, May 5 China's sky-high apartment prices and its footloose generation of millennials are fuelling demand for rental apartments, driving investment by foreign private equity funds and Chinese real estate developers.",people born in the late eighties and early nineties are pushing the demand for rental apartments,0,standard,2,0.11763127148151398,2.1796877263113856e-05,0.8823469281196594,2,0.05665851756930351,7.344412006204948e-05,0.9432680010795593,2,0.015578539110720158,1.948533099493943e-05,0.9844020009040833
